date,index_value_usd,index_value_btc
2017-04-18,100,0.08317322
2017-04-19,103.8188411,0.085728428
2017-04-20,100.2083146,0.081517229
2017-04-21,100.0118227,0.081482001
2017-04-22,98.39325323,0.080561062
2017-04-23,99.98622705,0.081998267
2017-04-24,103.6213615,0.082755412
2017-04-25,104.6940521,0.082296293
2017-04-26,107.3242483,0.083026533
2017-04-27,112.9768431,0.085448692
2017-04-28,123.1401504,0.092823174
2017-04-29,136.1041901,0.103324494
2017-04-30,134.6436025,0.098208317
2017-05-01,130.2196406,0.090498809
2017-05-02,130.7728458,0.089785682
2017-05-03,141.3897799,0.093875589
2017-05-04,159.9465218,0.099688073
2017-05-05,174.7168237,0.11258688
2017-05-06,219.8539819,0.138906322
2017-05-07,216.1596347,0.130859911
2017-05-08,213.6305359,0.121641548
2017-05-09,213.1260687,0.121323217
2017-05-10,210.9406144,0.115353192
2017-05-11,221.8366963,0.124745094
2017-05-12,211.8292729,0.123047814
2017-05-13,221.617365,0.122764061
2017-05-14,223.0271513,0.126245119
2017-05-15,241.4388765,0.14151342
2017-05-16,263.3057019,0.150048839
2017-05-17,290.5431399,0.158318606
2017-05-18,316.1446637,0.164197728
2017-05-19,365.3217329,0.181381222
2017-05-20,482.2123874,0.231684734
2017-05-21,447.551967,0.203866392
2017-05-22,502.8964674,0.221800201
2017-05-23,552.9166571,0.233810182
2017-05-24,512.8289257,0.199773641
2017-05-25,508.0191719,0.205341578
2017-05-26,357.8041647,0.179679195
2017-05-27,443.9050759,0.206900525
2017-05-28,434.2668304,0.202270573
2017-05-29,478.0254837,0.209410477
2017-05-30,456.4635045,0.208284359
2017-05-31,511.0331367,0.214554833
2017-06-01,560.0170042,0.230835849
2017-06-02,647.5076136,0.26532304
2017-06-03,729.7814222,0.292301915
2017-06-04,751.230062,0.294069546
2017-06-05,781.2879815,0.276312702
2017-06-06,852.8817053,0.300579288
2017-06-07,813.5830159,0.290037081
2017-06-08,867.3502014,0.308967923
2017-06-09,914.2530809,0.324140001
2017-06-10,888.7442454,0.308576752
2017-06-11,879.440734,0.296011314
2017-06-12,839.5146078,0.312447284
2017-06-13,905.4341428,0.328974833
2017-06-14,793.9108521,0.326901969
2017-06-15,777.6211278,0.315581463
2017-06-16,815.4153065,0.320090799
2017-06-17,844.7629974,0.320449665
2017-06-18,838.0780979,0.32434116
2017-06-19,905.1837698,0.344976474
2017-06-20,876.6151354,0.317706268
2017-06-21,866.2612392,0.326453709
2017-06-22,864.567133,0.317807659
2017-06-23,901.0936441,0.328440759
2017-06-24,839.6997747,0.319712679
2017-06-25,776.162672,0.299923362
2017-06-26,711.6685696,0.283358312
2017-06-27,765.835039584941,0.306949141914373
2017-06-28,845.809825688998,0.327548882245259
2017-06-29,808.032898838216,0.317924172993369
2017-06-30,767.993796348317,0.311534072833164
2017-07-01,726.090333048995,0.29989357706595
2017-07-02,743.509754081017,0.296636207128359
2017-07-03,753.738090954848,0.29555574806875
2017-07-04,764.482049467491,0.294470998824203
2017-07-05,761.495943750381,0.292556741999455
2017-07-06,751.424468623268,0.289119498818115
2017-07-07,638.300416043913,0.255555277272656
2017-07-08,668.596073419519,0.262182200609979
2017-07-09,623.013550789075,0.248807328589886
2017-07-10,481.98157631222,0.206502761892452
2017-07-11,453.460670768591,0.196644682226979
2017-07-12,546.517176931197,0.229247628706521
2017-07-13,509.98232203265,0.217942094638289
2017-07-14,457.686075594426,0.204933451957349
2017-07-15,408.572881921057,0.207343724173466
2017-07-16,384.709388727767,0.200607694933445
2017-07-17,470.778487850204,0.211483184723911
2017-07-18,503.605621044955,0.218126292260395
2017-07-19,449.722441421906,0.196980588250042
2017-07-20,533.980576909066,0.18540992253787
2017-07-21,535.972435990145,0.200738740071215
2017-07-22,625.550813343176,0.220820309350363
2017-07-23,601.02950180128,0.218634095714575
2017-07-24,607.406907903817,0.220461573158661
2017-07-25,509.620627173651,0.198989717916804
2017-07-26,510.254672791812,0.199060075523857
2017-07-27,512.762017473124,0.191932840042793
2017-07-28,483.347473294001,0.174053198689958
2017-07-29,499.74131613647,0.186612688814049
2017-07-30,476.602652902969,0.173926070118517
2017-07-31,479.108208785091,0.167910186161259
2017-08-01,531.097729327005,0.194587623180246
2017-08-02,534.57926060844,0.197554041444514
2017-08-03,562.047602603852,0.20144930954038
2017-08-04,565.644110437607,0.198401307058764
2017-08-05,622.273491850916,0.190676140673972
2017-08-06,628.540908770477,0.195394434425257
2017-08-07,653.025227133645,0.190559500821636
2017-08-08,671.046794858854,0.194640159144515
2017-08-09,671.241585709855,0.201919906240457
2017-08-10,734.180411467311,0.214451364256329
2017-08-11,729.928812653299,0.200557222729535
2017-08-12,750.133947110193,0.194107101590803
2017-08-13,771.137665483888,0.190146417307032
2017-08-14,755.877817278743,0.174880632799141
2017-08-15,762.254550064511,0.18346971371541
2017-08-16,760.016422494473,0.174928711452158
2017-08-17,726.32895060125,0.170069391993846
2017-08-18,670.51539564923,0.163632224524455
2017-08-19,716.754458075317,0.173319412541643
2017-08-20,755.809590011472,0.18394316525506
2017-08-21,746.099326968393,0.186443728720105
2017-08-22,738.731345621672,0.182156692251652
2017-08-23,748.545153734747,0.180374934031515
2017-08-24,806.202175954067,0.186508902545434
2017-08-25,846.886798406296,0.193920744829912
2017-08-26,939.532222335248,0.216806289205574
2017-08-27,955.022394057578,0.220393574735091
2017-08-28,984.915029170061,0.224764838992889
2017-08-29,994.038807537322,0.216785492566914
2017-08-30,1023.5847442859,0.224005057858751
2017-08-31,1060.81920127969,0.225467313629322
2017-09-01,1086.8588540749,0.221281748892102
2017-09-02,956.030381804596,0.209275784716479
2017-09-03,976.318393796736,0.21303227473003
2017-09-04,809.424526264455,0.191549833005908
2017-09-05,881.68337825246,0.201064386978263
2017-09-06,935.897883061585,0.203666463241112
2017-09-07,966.989596843503,0.210076753104695
2017-09-08,871.217562485836,0.201983756242377
2017-09-09,877.589620957107,0.202943114375613
2017-09-10,849.470930229704,0.200538042280794
2017-09-11,854.693639023882,0.203208960448499
2017-09-12,848.271123688516,0.204149343536887
2017-09-13,789.573002920143,0.203472500359527
2017-09-14,597.145514154474,0.184344475635658
2017-09-15,708.624444087951,0.194733218122797
2017-09-16,691.025061373969,0.190851887010382
2017-09-17,690.504063409233,0.188162353101025
2017-09-18,768.271187499888,0.189411303345551
2017-09-19,722.042070692585,0.183800547472911
2017-09-20,697.765191086926,0.178116281959256
2017-09-21,624.662897467143,0.17308620123
2017-09-22,648.335857732915,0.180448339857985
2017-09-23,690.105735737443,0.181776111360963
2017-09-24,658.725843888606,0.178530519712553
2017-09-25,752.989502053473,0.19193590374356
2017-09-26,746.47625486142,0.191663158899698
2017-09-27,835.574389272155,0.198609601600799
2017-09-28,834.908477942665,0.199307628313417
2017-09-29,795.212938550404,0.190951775027892
2017-09-30,839.177762494882,0.192536200209665
2017-10-01,843.641271833417,0.195712110622367
2017-10-02,810.29725839273,0.189848752704406
2017-10-03,801.548539539103,0.187798969930345
2017-10-04,749.801608914334,0.175674912822117
2017-10-05,768.141303446679,0.179971815095798
2017-10-06,783.311534885779,0.183526127401708
2017-10-07,786.768151696474,0.184335996105188
2017-10-08,720.746486379544,0.168867437274384
2017-10-09,696.258099872381,0.163129926026537
2017-10-10,710.694966965158,0.148619082634041
2017-10-11,751.348599667118,0.155672166810412
2017-10-12,700.850526971556,0.128669378963771
2017-10-13,715.079986345819,0.126625357715725
2017-10-14,696.218182950944,0.119383273909202
2017-10-15,685.107646491784,0.120655991872724
2017-10-16,705.024459518042,0.12313568724237
2017-10-17,723.97517408131,0.129154202575914
2017-10-18,714.805043134034,0.127856318832565
2017-10-19,715.12626233088,0.125273496866242
2017-10-20,694.895716346985,0.115595358249172
2017-10-21,674.4217068227,0.111814726908731
2017-10-22,693.585525926942,0.115948137523603
2017-10-23,669.997561121065,0.113487738387971
2017-10-24,741.025506129612,0.134447126746004
2017-10-25,734.095280234242,0.128024987832969
2017-10-26,713.338214603546,0.12115983385424
2017-10-27,712.998370807774,0.123714205790771
2017-10-28,684.024514414825,0.119423108314069
2017-10-29,704.758260094708,0.114766896077487
2017-10-30,710.730364152411,0.116051441911021
2017-10-31,697.506862365137,0.108177664341602
2017-11-01,647.815046956817,0.096101589237824
2017-11-02,625.857393500818,0.089088245003063
2017-11-03,678.042156342891,0.0948946435924054
2017-11-04,658.859762611353,0.0894680559044991
2017-11-05,649.497337228855,0.0879137801495225
2017-11-06,655.844401301425,0.0942261851899662
2017-11-07,674.036094320646,0.0948926945436309
2017-11-08,782.600195274108,0.105147354760598
2017-11-09,852.183841098977,0.119528083895519
2017-11-10,756.434836229009,0.1152330736335
2017-11-11,801.055202684188,0.126351991868002
2017-11-12,741.076550244949,0.126073521722886
2017-11-13,788.240453235631,0.120859813680535
2017-11-14,852.467239482551,0.129145657582323
2017-11-15,908.420003172584,0.124589921546366
2017-11-16,923.508170900924,0.117589827252194
2017-11-17,921.033774943428,0.119665284041112
2017-11-18,960.281851030718,0.123414632554771
2017-11-19,954.221520918014,0.118622449360099
2017-11-20,956.82357300233,0.116083441774976
2017-11-21,928.957822120136,0.114694929997128
2017-11-22,942.783158579713,0.114485039882224
2017-11-23,916.679292161027,0.114399013123802
2017-11-24,940.674919793846,0.114704283788652
2017-11-25,1003.65747090136,0.114657716836031
2017-11-26,1041.89541236849,0.11182638899403
2017-11-27,1124.08455204165,0.115487466549851
2017-11-28,1257.73727018913,0.126943383353128
2017-11-29,1079.80639236087,0.109621230572841
2017-11-30,1150.15444695328,0.115604565561429
2017-12-01,1255.47296527268,0.115626539443054
2017-12-02,1302.86515316494,0.119386744332432
2017-12-03,1332.42017763215,0.118540294783305
2017-12-04,1437.02837879964,0.123576118960918
2017-12-05,1424.21701593408,0.122081569257797
2017-12-06,1409.98266289236,0.10254740060179
2017-12-07,1369.42588197101,0.0813258633788737
2017-12-08,1644.36648092252,0.102277880117887
2017-12-09,1491.78144294565,0.100543461961481
2017-12-10,1400.52401780052,0.0930539316721795
2017-12-11,1612.58612610071,0.0963682682427019
2017-12-12,1750.88162246541,0.10252263862662
2017-12-13,1846.61348801886,0.113380849546987
2017-12-14,2218.12922606706,0.134661815525703
2017-12-15,2206.04721846826,0.125381420102785
2017-12-16,2662.45224307841,0.137705022176901
2017-12-17,3006.46364754808,0.157868756392309
2017-12-18,3435.82056456304,0.181167248595592
2017-12-19,3573.39818784737,0.204102394400197
2017-12-20,3488.31729247398,0.211821664110665
2017-12-21,4088.01554789963,0.260745376086119
2017-12-22,3126.52355056445,0.229075356583675
2017-12-23,3390.3234101665,0.236075052879702
2017-12-24,3403.70990881618,0.246117740846892
2017-12-25,3468.16834908357,0.250708125648955
2017-12-26,3612.41814125636,0.229561167045922
2017-12-27,3587.34376825124,0.232692971247382
2017-12-28,3478.96732447261,0.241312918614745
2017-12-29,3612.99098436123,0.251572487549201
2017-12-30,3221.62285944687,0.257081571864137
2017-12-31,3586.27063253509,0.258945855990114
2018-01-01,3730.42979988177,0.27747152152773
2018-01-02,4160.33789381899,0.281825232000484
2018-01-03,4803.2602519468,0.317175426340893
2018-01-04,5133.62809017744,0.337969042727638
2018-01-05,5249.33148674512,0.30974331617108
2018-01-06,5234.04335119965,0.304725792792814
2018-01-07,5547.74927373558,0.342170417804495
2018-01-08,4961.35836170354,0.331395491830836
2018-01-09,4815.56904812308,0.332234917739185
2018-01-10,4845.27013783201,0.324664273498286
2018-01-11,4296.25951761676,0.322831390722371
2018-01-12,4725.25773546571,0.341162266368268
2018-01-13,5136.66613985736,0.360607487241188
2018-01-14,4814.89191643356,0.35304142419547
2018-01-15,4792.38745364631,0.351131299714275
2018-01-16,3532.44001444459,0.312825673168408
2018-01-17,3726.33875917566,0.33332219013521
2018-01-18,3743.38659880603,0.335731847536803
2018-01-19,3898.89042765063,0.338393650592498
2018-01-20,4263.41708476177,0.333497895387632
2018-01-21,3737.49561791008,0.323471427413799
2018-01-22,3479.10088422221,0.321796614918222
2018-01-23,3451.34767667087,0.317910794675818
2018-01-24,3638.91203528035,0.318574882252293
2018-01-25,3559.4629109061,0.318566637541413
2018-01-26,3483.47568637745,0.31373110587744
2018-01-27,3680.20424468431,0.321094403904248
2018-01-28,3773.11077302805,0.320616739817599
2018-01-29,3707.16166758953,0.329784912361238
2018-01-30,3206.78756980294,0.317310191982211
2018-01-31,3319.87244670328,0.324549542798025
2018-02-01,2817.02113045281,0.309050959614442
2018-02-02,2642.60705721388,0.297767600503213
2018-02-03,2805.42513900163,0.303260681319879
2018-02-04,2387.89116811143,0.290044294273724
2018-02-05,1884.33001544234,0.27084019280938
2018-02-06,2258.17325276577,0.293128399699595
2018-02-07,2170.70225602459,0.285673597299559
2018-02-08,2460.61582481125,0.297870495662136
2018-02-09,2698.2093182218,0.310198902572198
2018-02-10,2594.80079290164,0.302691041628946
2018-02-11,2414.17090339793,0.298542624441407
2018-02-12,2649.21510983921,0.297182782279877
2018-02-13,2581.15664170321,0.302004462714272
2018-02-14,2855.91633361503,0.301116920674563
2018-02-15,2888.03688538881,0.287701504076763
2018-02-16,2948.51351260588,0.289420093780699
2018-02-17,3103.44762601345,0.279762018071791
2018-02-18,2825.8703171863,0.271466149440645
2018-02-19,3006.84198111055,0.268905966601908
2018-02-20,2793.49557240444,0.248156309176907
2018-02-21,2641.54589612368,0.252117251442257
2018-02-22,2447.89003546138,0.248691470094866
2018-02-23,2595.40993675454,0.255127542320846
2018-02-24,2491.40147239445,0.256941402089692
2018-02-25,2507.87371391174,0.260931609576687
2018-02-26,2628.2306247746,0.254421800212638
2018-02-27,2686.14706605872,0.253724863019569
2018-02-28,2537.74503140136,0.245566682349293
2018-03-01,2637.9095071804,0.241339167925894
2018-03-02,2583.70070021204,0.233842134673198
2018-03-03,2528.35788770679,0.220471844787014
2018-03-04,2541.32137846533,0.220679737759105
2018-03-05,2476.82020277767,0.216578149357753
2018-03-06,2315.40788433204,0.215713058480273
2018-03-07,2120.66674025846,0.214151222020998
2018-03-08,1970.70999797418,0.211522650312037
2018-03-09,2000.80650761973,0.216212713761118
2018-03-10,1865.82502541822,0.212248673368964
2018-03-11,1988.92560487845,0.208157439984097
2018-03-12,1921.5652002683,0.210669294993696
2018-03-13,1946.54670012718,0.212502314394045
2018-03-14,1687.84487983256,0.205461152931993
2018-03-15,1653.25052585113,0.199456677631438
2018-03-16,1620.62764938776,0.19590234899757
2018-03-17,1489.25975201705,0.189030256322593
2018-03-18,1558.09849422849,0.188833185786352
2018-03-19,1702.32812634483,0.197673674447628
2018-03-20,1795.26165123882,0.20118380266452
2018-03-21,1761.67627759513,0.197615422398713
2018-03-22,1728.82402642711,0.198190542107695
2018-03-23,1740.52781406772,0.194498676811918
2018-03-24,1707.05721384175,0.199729632687841
2018-03-25,1696.37688402384,0.200139793489332
2018-03-26,1578.89728189697,0.19334777701681
2018-03-27,1491.46402963385,0.191119002752981
2018-03-28,1529.9066058877,0.192164076172926
2018-03-29,1354.31506962911,0.190615170736697
2018-03-30,1326.02976243175,0.193461238945784
2018-03-31,1301.05753365745,0.18735834026823
2018-04-01,1235.90103861017,0.180794864577339
2018-04-02,1309.86704325479,0.18509051184202
2018-04-03,1421.93824220229,0.191380020538887
2018-04-04,1255.73919570624,0.184441316929859
2018-04-05,1284.97857837643,0.189046392666411
2018-04-06,1235.99424403016,0.186287916252968
2018-04-07,1279.27693275785,0.185083788022629
2018-04-08,1325.10580745598,0.187960403445142
2018-04-09,1300.14307750948,0.191441599437736
2018-04-10,1324.92274356812,0.192826261931274
2018-04-11,1388.62544493744,0.198975400771677
2018-04-12,1609.13730582997,0.202889293658766
2018-04-13,1576.09256229117,0.199541254540837
2018-04-14,1639.04090331592,0.20425432871489
2018-04-15,1789.1512971005,0.213551214787678
2018-04-16,1739.73087602069,0.215331082654217
2018-04-17,1719.27944932212,0.217051414685405
2018-04-18,1893.9916803567,0.231204107535615
2018-04-19,1967.07812329834,0.236937130837623
2018-04-20,2112.1078557147,0.23794215954319
2018-04-21,2028.54023820144,0.227008398439278
2018-04-22,2045.82074548587,0.231880430057541
2018-04-23,2167.259736958,0.241651073691734
2018-04-24,2324.95186121439,0.240522628859629
2018-04-25,2047.41333127538,0.230938799617328
2018-04-26,2242.14499201817,0.241376358275183
2018-04-27,2146.96461475027,0.240187030665495
2018-04-28,2308.04179021196,0.246764143532444
2018-04-29,2408.01652528192,0.255754872668501
2018-04-30,2327.58834324217,0.251732953998932
2018-05-01,2328.76583733264,0.256477092864467
2018-05-02,2421.28068290669,0.262261347408527
2018-05-03,2496.72251291759,0.256290439305957
2018-05-04,2452.18246459019,0.252838026050091
2018-05-05,2431.10690973347,0.246912150441545
2018-05-06,2388.15414590119,0.247516100556895
2018-05-07,2304.73648231154,0.24590019709597
2018-05-08,2294.66640782912,0.249551004746957
2018-05-09,2242.68367204137,0.240573733113362
2018-05-10,2085.7248200012,0.231025888060744
2018-05-11,1873.33377041468,0.222347031064248
2018-05-12,1904.79014925245,0.224392060152233
2018-05-13,1876.9303,0.2238
2018-05-14,1849.0704,0.2232
2018-05-15,1821.21046810314,0.222626897715085
2018-05-16,1889.25728990291,0.226277327428995
2018-05-17,1762.99915306524,0.218484998892733
2018-05-18,1835.83818974727,0.222542026056109
2018-05-19,1819.39788469364,0.220589761816811
2018-05-20,1921.37516343026,0.225141979717773
2018-05-21,1874.96498765468,0.222701086523029
2018-05-22,1710.33927315734,0.213984192477175
2018-05-23,1566.11591811927,0.208631581781826
2018-05-24,1648.0679075944,0.217271861763099
2018-05-25,1581.93058838611,0.21161931845237
2018-05-26,1574.14339658422,0.214135665383541
2018-05-27,1556.16227251443,0.211320817345298
2018-05-28,1398.42542126308,0.196314870365343
2018-05-29,1532.74019347454,0.205027186889217
2018-05-30,1509.92965336021,0.204295223512121
2018-05-31,1557.6755903781,0.207688694125786
2018-06-01,1595.885842013,0.21184869018935
2018-06-02,1644.63564944643,0.215160837212943
2018-06-03,1666.20382749254,0.215837060038698
2018-06-04,1577.19646304878,0.210163961176982
2018-06-05,1623.63887404583,0.212771330555049
2018-06-06,1621.3331825018,0.211638810641352
2018-06-07,1614.80442682374,0.209707507246336
2018-06-08,1593.9794138639,0.208981250949068
2018-06-09,1549.00979063132,0.20619620205121
2018-06-10,1339.66362743324,0.197771358385727
2018-06-11,1382.88656954213,0.200810360158474
2018-06-12,1267.41559618076,0.19332589918634
2018-06-13,1203.61880447422,0.190736040795295
2018-06-14,1291.62834000813,0.194299072001319
2018-06-15,1212.1254413265,0.189492307178155
2018-06-16,1227.31367719772,0.188728641162425
2018-06-17,1224.36049656995,0.189472588196415
2018-06-18,1266.85062185778,0.188632842044589
2018-06-19,1285.81522976361,0.190815106798151
2018-06-20,1270.82279543542,0.1879562264834
2018-06-21,1262.03895806911,0.187784693798254
2018-06-22,1100.02169082071,0.181819663379219
2018-06-23,1114.5388080797,0.180581893845151
2018-06-24,1061.69058271207,0.172473042455366
2018-06-25,1101.36492559811,0.175890809052917
2018-06-26,1028.46462428964,0.169016372110048
2018-06-27,1062.0306640151,0.172924664990946
2018-06-28,990.106916582644,0.168619245481857
2018-06-29,1039.98885751959,0.167666851669608
2018-06-30,1082.30736543359,0.169487901254135
2018-07-01,1096.44158780146,0.172901315287161
2018-07-02,1188.81637431663,0.179697320345458
2018-07-03,1158.34351566812,0.17793623164607
2018-07-04,1196.84727578526,0.181618978765206
2018-07-05,1168.14303404784,0.178769858018995
2018-07-06,1135.52918459802,0.171952176354044
2018-07-07,1152.49562379221,0.17055488244502
2018-07-08,1145.04587626111,0.170720183127128
2018-07-09,1098.39664840231,0.164746070455605
2018-07-10,1005.20371419193,0.159389165983561
2018-07-11,1020.72747849941,0.159617110409065
2018-07-12,975.942674629471,0.156269342610151
2018-07-13,998.620925441597,0.160318273980468
2018-07-14,990.830365241427,0.158059438807512
2018-07-15,1021.76784665543,0.160536433970351
2018-07-16,1105.94096699797,0.164072808153335
2018-07-17,1173.32288565961,0.160114804109112
2018-07-18,1142.56361582459,0.154733793580306
2018-07-19,1114.27802280475,0.148981990620054
2018-07-20,1020.73185459429,0.139179952630155
2018-07-21,1052.70483314031,0.142142735271721
2018-07-22,1031.81129395264,0.139492960394416
2018-07-23,1014.48112160248,0.131456980126559
2018-07-24,1082.42583160063,0.128909019319293
2018-07-25,1092.9159953816,0.133705240520524
2018-07-26,1070.35334431813,0.134911743192436
2018-07-27,1094.41041778768,0.133732966473925
2018-07-28,1107.84254062443,0.134583290181729
2018-07-29,1100.2670004935,0.133891851432356
2018-07-30,1056.38722277871,0.129263896927646
2018-07-31,997.108474677816,0.128766158546949
2018-08-01,963.5427494833,0.126577584542232
2018-08-02,962.991197898492,0.127751382380561
2018-08-03,919.504539296114,0.12395802828792
2018-08-04,879.574442803508,0.125367653578913
2018-08-05,890.334789184426,0.126425089945945
2018-08-06,846.666596150691,0.121921999120245
2018-08-07,805.209657887382,0.119819299706464
2018-08-08,708.914424215648,0.11277796988125
2018-08-09,749.895392380511,0.114558155139568
2018-08-10,679.752166211455,0.110456606610225
2018-08-11,642.959513060821,0.102956216522843
2018-08-12,651.145435837089,0.103017930899598
2018-08-13,575.709678822315,0.0919605262958142
2018-08-14,556.065343853805,0.0897050315792046
2018-08-15,566.704657509949,0.0904484330875348
2018-08-16,603.589476458643,0.0954771689890953
2018-08-17,729.867782241732,0.110772326525176
2018-08-18,658.297912818679,0.102745867882829
2018-08-19,684.913307360337,0.105376790072148
2018-08-20,630.346663133242,0.100589748222414
2018-08-21,660.36913018379,0.101734705601646
2018-08-22,609.510452737523,0.0957208943959122
2018-08-23,636.450017969332,0.0973160701050808
2018-08-24,665.822857890449,0.0992484118101927
2018-08-25,660.951970111569,0.0979389785617436
2018-08-26,669.44110708908,0.0997014066788811
2018-08-27,739.263542864375,0.106886524211415
2018-08-28,803.719002805438,0.11333634204647
2018-08-29,769.735895393538,0.109181312439953
2018-08-30,756.045351026149,0.108013113809298
2018-08-31,777.230277001996,0.110617291747007
2018-09-01,829.567497417423,0.115162046318921
2018-09-02,805.637834807852,0.110340639470107
2018-09-03,817.709169674907,0.112500092133599
2018-09-04,846.214184923569,0.114840097131159
2018-09-05,690.521104552539,0.103040244088616
2018-09-06,713.695582863029,0.10953945913894
2018-09-07,682.252041857835,0.106305554806264
2018-09-08,648.652033397112,0.104616571089872
2018-09-09,655.129873476306,0.104831849999569
2018-09-10,663.220812765771,0.104844779071819
2018-09-11,631.447934253955,0.100332871099996
2018-09-12,627.700976375674,0.0990150527846538
2018-09-13,662.802367674265,0.102093520854432
2018-09-14,658.74122676479,0.101595353890408
2018-09-15,668.055065027408,0.102424416861749
2018-09-16,669.206594086459,0.102909263908677
2018-09-17,618.04607564361,0.0987060687958135
2018-09-18,633.207443706032,0.0997942427824224
2018-09-19,632.608915656673,0.0988100963653006
2018-09-20,665.769270615954,0.102318056730275
2018-09-21,730.711790182475,0.108061009812508
