date,index_value_usd,index_value_btc
2017-03-17,100,0.1
2017-03-18,102.5083381,0.101061143
2017-03-19,107.6092084,0.101975085
2017-03-20,109.793687,0.10067366
2017-03-21,110.9986122,0.1001675
2017-03-22,104.6338622,0.101473963
2017-03-23,104.9848842,0.103124518
2017-03-24,99.97367265,0.109580484
2017-03-25,103.8442793,0.107185243
2017-03-26,105.2469327,0.107385844
2017-03-27,108.4261597,0.104551482
2017-03-28,108.7816558,0.105706649
2017-03-29,110.3581548,0.105860157
2017-03-30,111.3163079,0.10695264
2017-03-31,113.2399444,0.105899024
2017-04-01,114.7458165,0.106550981
2017-04-02,120.8238592,0.106570107
2017-04-03,119.1284332,0.104126874
2017-04-04,119.7661256,0.106140828
2017-04-05,119.7652946,0.104921982
2017-04-06,120.6910937,0.103208591
2017-04-07,121.6259833,0.103419058
2017-04-08,122.1005402,0.103790804
2017-04-09,121.5536586,0.102721691
2017-04-10,122.6823585,0.103129951
2017-04-11,123.1340715,0.102466565
2017-04-12,125.6036882,0.104933824
2017-04-13,124.6709198,0.105429062
2017-04-14,123.082943,0.105317917
2017-04-15,124.9870342,0.105893396
2017-04-16,124.2460339,0.105615466
2017-04-17,126.9277513,0.105084821
2017-04-18,128.4560808,0.105756505
2017-04-19,126.9838225,0.104856916
2017-04-20,128.5020328,0.104533538
2017-04-21,128.7776907,0.104918235
2017-04-22,128.5784143,0.105275649
2017-04-23,129.0756426,0.10585437
2017-04-24,132.6638053,0.105949658
2017-04-25,134.5217961,0.105742828
2017-04-26,137.9661989,0.106731288
2017-04-27,146.8086686,0.111036991
2017-04-28,151.5032785,0.114203329
2017-04-29,151.5405274,0.115043103
2017-04-30,162.2897204,0.118373246
2017-05-01,165.0577302,0.114710253
2017-05-02,166.3921572,0.114241097
2017-05-03,176.6360147,0.117277288
2017-05-04,196.6826527,0.122584188
2017-05-05,192.6882818,0.124167622
2017-05-06,197.5198092,0.12479533
2017-05-07,216.322208,0.13095833
2017-05-08,220.7593547,0.125700708
2017-05-09,226.1021893,0.128709947
2017-05-10,225.9031745,0.12353549
2017-05-11,227.2744549,0.127802901
2017-05-12,225.6708737,0.131088151
2017-05-13,234.2189764,0.129744673
2017-05-14,234.0464542,0.132482625
2017-05-15,238.0710127,0.13953943
2017-05-16,261.7620973,0.149169192
2017-05-17,261.1452673,0.142299539
2017-05-18,277.5871329,0.144171899
2017-05-19,287.5400968,0.142762856
2017-05-20,301.2724211,0.144749954
2017-05-21,325.1083927,0.148091573
2017-05-22,329.3153834,0.145243053
2017-05-23,358.8237708,0.151734715
2017-05-24,356.5885582,0.138909861
2017-05-25,353.2331441,0.142776996
2017-05-26,264.1802604,0.132663902
2017-05-27,302.4950065,0.140990448
2017-05-28,297.6299204,0.138628535
2017-05-29,331.6372163,0.145281601
2017-05-30,324.4465338,0.148044997
2017-05-31,358.4682067,0.150501172
2017-06-01,366.6855712,0.151145724
2017-06-02,362.4777921,0.148529079
2017-06-03,367.7089428,0.147279754
2017-06-04,379.7260641,0.14864404
2017-06-05,404.1520581,0.142933656
2017-06-06,407.4516485,0.143597319
2017-06-07,400.8988733,0.144622848
2017-06-08,409.0900028,0.144711244
2017-06-09,417.4897807,0.147978329
2017-06-10,438.5112024,0.152253433
2017-06-11,456.3523374,0.153603819
2017-06-12,446.4824564,0.166170105
2017-06-13,455.96289,0.165666732
2017-06-14,407.1447571,0.167646559
2017-06-15,411.6993158,0.167079659
2017-06-16,429.0516842,0.168423986
2017-06-17,446.95547,0.169546643
2017-06-18,441.3617553,0.170809599
2017-06-19,447.4584575,0.170531826
2017-06-20,449.5566246,0.162930061
2017-06-21,429.2626836,0.161769209
2017-06-22,436.0368735,0.160283514
2017-06-23,446.0339383,0.162575473
2017-06-24,426.2942065,0.162309991
2017-06-25,410.2256051,0.158518629
2017-06-26,382.8836546,0.152449147
2017-06-27,376.414136141072,0.150685600194183
2017-06-28,410.667221773478,0.159035264643673
2017-06-29,393.329092249716,0.154262431561538
2017-06-30,378.947017077379,0.153718569315828
2017-07-01,364.188572768914,0.150419044081727
2017-07-02,383.652595815288,0.153064906348485
2017-07-03,386.060107273431,0.15138187279371
2017-07-04,388.129130853961,0.149503540226939
2017-07-05,387.326366554775,0.148805703851387
2017-07-06,387.273110731897,0.14900793407178
2017-07-07,361.610848740837,0.144777534828377
2017-07-08,369.564133806397,0.144920291518202
2017-07-09,360.213865782446,0.143855377708645
2017-07-10,320.735679598059,0.137417708330716
2017-07-11,311.080243964429,0.134900950986096
2017-07-12,339.761707700137,0.142519886113918
2017-07-13,325.202261533754,0.13897591935596
2017-07-14,312.199026733446,0.139790191700971
2017-07-15,274.074071416037,0.139087886595875
2017-07-16,259.853018466678,0.13550102124746
2017-07-17,305.196196224907,0.137100282211289
2017-07-18,328.789708728081,0.142408418614195
2017-07-19,309.99946901989,0.135781255593273
2017-07-20,377.215122918508,0.130977473235593
2017-07-21,355.118137294654,0.1330030476759
2017-07-22,378.240938953959,0.133544563804217
2017-07-23,369.170434822803,0.134291651142154
2017-07-24,367.696965557384,0.133457572539302
2017-07-25,338.362661064775,0.132119241036757
2017-07-26,339.683938795194,0.132517180373576
