date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-08-06,98,2426817466.529985,0,0,2767.71385329,1058.3899092956797,0.00041239760876954904,4.85363493305997,-1.6258232925466582,17.72612326823002,500000000,288535832.769887,225175031.669886940031719424,162,162,180654.51361811982,876831.0581118644313133507056,1711.07494074,8304.9331054591820346161778,811.9175,3940.751140762718192475,277194.140399620932430491,1345399.163083130070202428979,0.05212273813226968,0.024307877184255464,0.02313106376968938
2020-08-07,71,2352905634.47016,0,0,8504.66643218,1027.9483704313468,0.00040570944238274765,4.70581126894032,-8.61351482492516,11.486202500570007,500000000,288535832.769887,225175031.669886940031719424,115,116,58791.25348267387,276660.5431538935316899950534,896.15367096,4217.1300435058035971571072,801.9998476271041,3774.059920652046032709717327,103953.8258310077645395,489187.0850450156636708831522,0.052127165323089704,0.0249357177253362,0.023504706818943084
2020-08-08,74,2358815595.78038,0,0,2213.93789918,1034.8028892991936,0.0004017395659146788,4.71763119156076,-6.908462617424109,13.297583852443573,500000000,288535832.769887,225175031.669886940031719424,126,131,225841.92636302704,1065438.916172384671707735683,2543.22879591,11998.0154948605302084044916,824.6742536698005,3890.508981989741388035272828,333162.972263835474625459,1571740.029824962584712022802,0.05059360364494463,0.02472436296224085,0.02344962813401894
2020-08-09,95,2354419800.091895,0,0,2497.43573141,1035.5782315264107,0.00040313621842007436,4.70883960018379,-6.108609276910746,12.159767251233104,500000000,288535832.769887,225175031.669886940031719424,141,145,200205.35211817521,942734.8902228030502521154218,1688.01918483,7948.6115833974643139799057,829.1214,3904.199681679824222106,244762.78180060331667974,1152548.679593825153140033113,0.05059354577594595,0.02473578987617942,0.02340630121208026
2020-08-10,104,2355250611.76168,0,0,1401.25225171,1030.1480805727872,0.00039682852381140105,4.71050122352336,-7.536885360886387,12.546540233394998,500000000,288535832.769887,225175031.669886940031719424,237,239,356823.6906588968,1680818.431430854298974026629,1762.15962121,8300.6550517531655991864656,839,3952.11052653609904,421156.14946931175103574,1983856.557369580086608383785,0.05047988195354859,0.024710577945469454,0.02192511599865686
2020-08-11,99,2281275347.772,0,0,1599.71400978,999.808383094326,0.0004004821584989616,4.562550695544,-10.268952922386235,8.235052737808402,500000000,288535832.769887,225175031.669886940031719424,287,290,312555.86745135055,1426051.990436517722484666949,1255.44092982,5728.01288756464709072208,847.1489200000001,3865.159894175348868735069554,364077.8696492083956377,1661123.73740017353280579247,0.050499304048912626,0.0255504917284379,0.021991778594477162
2020-08-12,103,2238354204.242655,0,0,2369.006066,980.41854736296,0.00038673954338148866,4.47670840848531,-10.484372320202848,5.958834653789756,500000000,288535832.769887,225175031.669886940031719424,200,206,211058.97835212975,944849.503075298269316010089,1287.84013903,5765.2847791804916621126493,836.8901163277262,3746.513020742581105416898402,265295.068641200407067628,1187648.664515749347294933862,0.05033886441433524,0.0258541849139602,0.022138848066306775
2020-08-13,95,2305979286.94227,0,0,1798.82839467,1193.2886102950142,0.00039172539162886204,4.61195857388454,-5.270994283485001,8.90466061476889,500000000,288535832.769887,225175031.669886940031719424,143,148,277958.6988291598,1281934.004250934189459310409,2248.3052498,10369.090673524732461058092,867.1522719389525,3999.270355432310185635663544,332749.17697059136672584,1534625.419682542979648591616,0.05034546403182881,0.026349305251242357,0.022250341335788605
2020-08-14,108,2353906165.661375,0,0,656.19747408,1212.2949666821655,0.0003998343042473718,4.70781233132275,-6.336288425725558,11.292665709579568,500000000,288535832.769887,225175031.669886940031719424,207,209,761965.7492568742,3587191.750397090890848416348,4192.53109798,19737.649602524352603253045,922.9,4344.840000577765975,876238.99947755456847392,4125168.766926340092268285165,0.05031708444250132,0.026533750404770205,0.02238427873694452
2020-08-15,193,2398147969.43355,0,0,82.65569228,1064.6939862608465,0.0004041739418968659,4.7962959388671,-2.585984302100825,14.726532850705809,500000000,285766439.769887,222405638.669886940031719424,377,382,6049190.1552736275,29013706.17517374164041285741,16336.05063133,78352.533300175404039966243,922.623,4425.1729480053804033,6240371.341168688733216048,29930667.7206700199338378667,0.050116636944747946,0.02650821577666885,0.022479947794892298
