date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2017-11-23,6069,177912244.3357878870818230569,13693.71127498,274156.06336710137678738122,0.23598377,0.7529504114239397,0.0024803518971361804,20.020581554689,,-1.6524727347244024,8886467.35110046,9952,10734,37657112.6968088,753917295.8605752065929764632,3508.26694505,70237.54448899315753283945,0.00962492,0.19269649581735724988,37657737.38818108,753929802.5451404489202550841,,0.09985413235355689,0.1170506802089293
2017-11-24,5792,185110656.1219287712639768349,6127.85469506,127559.07324817025210161614,0.4376153,0.7740892580143272,0.0025285715924371257,20.816269248519,,4.7813540202756935,8892595.20579552,9543,10237,20320576.43987621,422998590.457574850322085833,1985.29355092,41326.40509329908546108748,0.01009008,0.21003782201909659152,20323450.08077674,423058408.9402838394076146481,,0.10000258864121658,0.09570711123606926
2017-11-25,7142,199221812.9046157761402705384,10170.05283842,227580.56681780404125380692,0.44674932,0.8262426295894783,0.002554463239333725,22.377520592426,,20.072060967789096,8902765.25863394,11623,12377,19927876.42944663,445936465.1632626733489492244,1610.14347906,36031.01885942559192559956,0.01136,0.25420863392995936,19928745.84035737,445955920.4238210375419552796,,0.10002075546132119,0.09619715827426538
2017-11-26,7077,198872856.54491720093422275,9350.38530238,208652.794597108236746456368,0.46963107,0.8187160645844278,0.0023943260552445234,22.3148873388136,,16.43413524406952,8912115.64393632,11419,12228,18976844.39019091,423466144.6133070295575569044,1552.04580099,34633.727193770563328305464,0.01193696,0.266371917567924390656,18978416.05450855,423501216.1254895995096880563,,0.09994652566677531,0.09612975524269511
2017-11-27,8031,198372042.8012883612388218599,9812.30455882,218168.890101687235436457342,0.56383371,0.807331176312258,0.0022849486458935116,22.2342150912531,,26.86052524637669,8921926.94849514,12981,13822,15823684.85509442,351827212.6043734760307166177,1145.28129391,25464.430628783599091298621,0.01231387,0.273789234185728810497,15830078.04442069,351969360.1509728667036756666,,0.09836567675505589,0.09489441689953963
2017-11-28,7473,189721020.274524191667506489,6522.37509799,138594.241100068805207048871,0.47961485,0.7610500711890508,0.0021394109380479197,21.2490448675329,,18.343050486389735,8928449.32359313,11731,12522,18615873.42281259,395569529.6096579851894923592,1486.68937865,31590.729311018458659432585,0.01020523,0.216851390153492777067,18616324.39940629,395579112.4315317236444570419,,0.09878729995134108,0.0949139217072367
2017-11-29,7677,165982889.0234136223277614988,10030.82340912,186267.130580113974892492368,0.6436525,0.663544463179017,0.0018948391221999099,18.5694756036439,,-0.46964619407753383,8938480.14700225,12076,12906,13887121.09833304,257876556.4403438675240397645,1076.38712432,19987.944445136653634309648,0.01088308,0.202093088552504855212,13891852.22652878,257964411.0099523732360162214,,0.10182024041060125,0.08564523144557148
2017-11-30,6303,170183983.4820357123928764828,9060.20368669,172326.862369590449094456935,0.89062951,0.6765155444539833,0.0019026447615429526,19.0201973740115,,9.77009038891727,8947540.35068894,10203,10850,10046310.27033696,191082804.222367809255251915,925.94646291,17611.684482316018782663465,0.00740444,0.14083391024402571106,10046519.12257761,191086776.6332069768031057825,,0.10093906139162179,0.08574335674161987
2017-12-01,7098,173185539.5543002489730168403,5861.58429718,113380.56304207110072170848,0.82651626,0.6858140051013387,0.0017895331654003473,19.342989419536,,24.11355631296739,8953400.93498612,10957,12083,10832697.92765067,209536761.3995764634274814891,897.37536249,17357.92214199635268760464,0.0100144,0.1937084332430013184,10842986.50498767,209735773.2421481323021371211,,0.09883067946614361,0.08573147570693694
2017-12-02,6827,172010767.3592955708432926015,6296.4604781,120881.20286671161537329863,0.99761665,0.6875356384995378,0.0017556949692023743,19.1982786657923,,27.939399582783963,8959697.39546422,10725,11811,8981102.48711096,172421708.2735965083562064136,760.5335331,14600.93470313337202977513,0.0158715,0.30470547984412248945,8982661.55947306,172451639.7792642391938354054,,0.0985081736461044,0.08405726887990522
