date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2019-06-17,113,38008601.280614495696274,0,0,23.95338963,,0.00010736090354582791,1.00281226982229,,0.11262272001383909,37902010.6,37902010.6,37411195.1,5432,5447,1582323.469897,1586773.39044049253235460413,295.18535346,296.0154943215175650366234,74.578075,74.78780866972698029175,1607874.620317,1612396.39758974349081346593,,0.00296296164117179,0.005149872196613871
2019-06-18,101,37860238.7897589329769788,0,0,30.49935721,,0.00011041043920736156,0.998897899884998,,-0.650958238586119,37902010.6,37902010.6,37411195.1,4518,4547,1242715.0622900003,1241345.465876935773075895385,276.40330444,276.09868032638974318279112,77.979018,77.893077315294456971964,1256805.825304,1255420.699459397278078389392,,0.0029623124424787263,0.005171439202453566
2019-06-19,95,37979383.044606128805436,0,0,34.48914825,,0.00010791980316686007,1.00204138100806,,-0.4693404867525162,37902010.6,37902010.6,37411195.1,3151,3154,1098954.671991,1101198.05718712123422724746,367.77646012,368.5272320009005039885672,66.558454,66.69432516392143513924,1159966.955231,1162334.88974338574767016186,,0.0030132407653555853,0.005187945639255711
2019-06-20,125,37984508.413329726117712,0,0,13.89148911,,0.00010497601596372503,1.00217660783752,,-0.39233704665708297,37902010.6,37902010.6,37411195.1,3200,3205,2728433.956764001,2734372.687498449229393593118,859.0106957,860.880425112774127762664,81.93625,82.1145930839269981,2753129.27973,2759121.7624979661104694696,,0.0030122864265275514,0.005177641234466381
2019-06-21,111,38057291.374235354713348,0,0,15.62870751,,0.00009957834715863368,1.00409690071258,,0.46400876956412906,37902010.6,37902010.6,37411195.1,4319,4364,2425153.2369649997,2435088.848989637300867449486,568.93326524,571.2641283397722221447192,80.557635,80.8876716322352595483,2482824.769493,2492996.65606034714594532194,,0.0027695144960379874,0.005177740393475296
2019-06-22,149,37695657.7125073121055556,0,0,11.69820861,,0.00009307703717507354,0.994555621608826,,-0.977584308548092,37902010.6,37902010.6,37411195.1,10203,10326,3239984.1596689997,3222344.459922351747076952111,322.2304603,320.4761157449646285226078,70.626259,70.241742921650941761934,3327351.733084,3309236.371208562111410599384,,0.003146040842082644,0.005321063518692409
2019-06-23,106,37683131.7236115669083076,0,0,19.88948124,,0.00009210540531467908,0.994225138114746,,-0.8866702925961006,37902010.6,37902010.6,37411195.1,8562,8587,1905630.9280349992,1894626.172621328674918193618,227.01357646,225.70260440986595132447916,85.061222,84.570005191159070979612,1949365.581102,1938108.264107268045045130092,,0.0031412188442206464,0.005320572478374308
2019-06-24,105,37789449.4978454791153336,0,0,20.84954132,,0.0000906044584426256,0.997030207622956,,-0.8201072389028844,37902010.6,37902010.6,37411195.1,8209,8242,1817882.2264189997,1812483.493640616779865012277,223.99555321,223.33033292358518831548876,110.35919,110.03144611880124956564,1846171.349598,1840688.603997246826046171688,,0.00316154837440594,0.004361110982256848
2019-06-25,112,37725505.5083893568636464,0,0,19.29299642,,0.00008488152193931828,0.995343120620344,,-1.4562411265688329,37902010.6,37902010.6,37411195.1,7412,7444,1964547.6405729998,1955398.979175263550234992988,271.64112428,270.37612432967389520035232,103.4712,102.9893471023317380928,2022096.529161,2012679.869530676171605851384,,0.0030248630330915924,0.004115832888519091
2019-06-26,147,37307742.6857393549873538,0,0,7.96335613,,0.00007652069405620776,0.984320939579373,,-1.8128578665739545,37902010.6,37902010.6,37411195.1,11203,11214,4759552.379269,4684927.069939302354225218337,430.22678012,423.48122843992671295846476,71.659555,70.536000507439756359015,4824563.112266,4748918.495725653141816889218,,0.0033679974237159215,0.00429223922517994
