date,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-09-27,2,,1000000000,,,,,,,,1000000000,0,0,0,,,,,,0,,,,
2020-09-28,2,,0,,0.999999998,,,,,,1000000000,3,3,1000000002,,333333334,,2,,1000000002,,,,
2020-09-29,0,,0,,,,,,,,1000000000,0,0,0,,,,,,0,,,,
2020-09-30,0,,0,,,,,,,,1000000000,0,0,0,,,,,,0,,,,
2020-10-01,0,,0,,,,,,,,1000000000,0,0,0,,,,,,0,,,,
2020-10-02,0,,0,,,,,,,,1000000000,0,0,0,,,,,,0,,,,
2020-10-03,0,,0,,,,,,,,1000000000,0,0,0,,,,,,0,,,,
2020-10-04,0,,0,,,,,,,,1000000000,0,0,0,,,,,,0,,,,
2020-10-05,0,,0,,,,,,,,1000000000,0,0,0,,,,,,0,,,,
2020-10-06,0,,0,,,,,,,,1000000000,0,0,0,,,,,,0,,,,
2020-10-07,0,,0,,,,,,,,1000000000,0,0,0,,,,,,0,,,,
2020-10-08,0,,0,,,,,,,,1000000000,0,0,0,,,,,,0,,,,
2020-10-09,0,,0,,,,,,,,1000000000,0,0,0,,,,,,0,,,,
2020-10-10,3,,0,,166.666666666667,,,,,,1000000000,3,3,6000000,,2000000,,2999990,,6000000,,,,
2020-10-11,8,43370984.1292997,0,0,14045.422136787502,,0.000003811740502630038,0.0433709841292997,,,1000000000,8,10,71197.57528546038,3087.908907750322698751361496,13845.919506492477494953,600.5111551716463759675920361,1803.494661076455,78.21933832282367121050730856,138459.19506492477494953,6005.111551716463759675920361,,,
2020-10-12,13,42832785.1411262,0,0,12320.778791093426,,0.000003708979544126235,0.0428327851411262,,,1000000000,11,12,81163.70052215291,3476.467345724087963783806007,22668.351560179409155997,970.9486318806775097580422941,3109.0916610764552,133.1710551029549657231400318,272020.21872215290987196,11651.3835825681301170963362,,,
2020-10-13,32,43448817.9922728,0,0,374.751703456633,,0.000003799644652250145,0.0434488179922728,,,1000000000,64,64,2668433.5008385694,115940.2815024183298932894065,43160.62068328,1875.277952501357614896158784,31505.548945715003,1368.878861889013367403125029,2762279.72373,120017.788960090363258793544,,,
2020-10-14,10,43628967.2750816,0,0,16.595429094848,,0.00000382136762127411,0.0436289672750816,,,1000000000,9,8,60257556.11889998,2628974.943987880252997456738,7532194.5148625,328621.86799848514069710028,3329.0575,145.243340724364963592,60257556.11889997,2628974.943987879816707783988,,,
2020-10-15,6,37978067.7710363,0,0,2611.908966807679,,0.000003301699590882523,0.0379780677710363,,,1000000000,5,5,382861.7355,14540.34893775557445149865,76572.3471,2908.06978755111489029973,73946.1017,2808.33006176654255419171,382861.7355,14540.34893775557445149865,,,
2020-10-16,10,33845597.68959,0,0,30426.80181759201,,0.00000298488720046757,0.03384559768959,,,1000000000,10,10,32865.761114,1112.36132842661526460326,189838.79148356,6425.2073624305361044681404,29920,1012.6602828725328,1898387.91483557,64252.0736243043456767507163,,,
2020-10-17,5,40323809.1190994,0,0,5240.77695470328,,0.0000035487556984219777,0.0403238091190994,,,1000000000,5,5,190811.4023251,7694.24256510501183597801494,74340.56093004,2997.694588749711524791205976,67566.8820334,2724.55405388752833064871996,371702.8046502,14988.47294374855762395602988,,,
2020-10-18,6,37595052.3054228,0,0,3564.187414383535,,0.0000032720876680303883,0.0375950523054228,,,1000000000,11,11,280568.8600898,10548.00097034888251103496744,50895.52001633,1913.419737125619430003554324,59412.1814368,2233.60406869576552213547904,559850.7201796,21047.61710838068587846993488,,,
2020-10-19,17,32694072.8810343,0,0,3295.766431473183,,0.0000027834663939216935,0.0326940728810343,,,1000000000,16,16,303419.55984818,9920.021203207745506109372574,18963.72249051,620.001325200443226540734493,9998.955622845,326.9065838675221427443085835,303419.55984818,9920.021203207745506109372574,,,
2020-10-20,0,30869259.0090209,0,0,,,0.00000258764991233196,0.0308692590090209,,,1000000000,0,0,0,0,,,,,0,0,,,
2020-10-21,2,31531585.2049692,0,0,386634.523934397555,,0.000002454108123904148,0.0315315852049692,,,1000000000,1,1,2586.4219,81.55398251584832770548,2586.4219,81.55398251584832770548,2586.4219,81.55398251584832770548,2586.4219,81.55398251584832770548,,,
2020-10-22,2,31633041.9456914,0,0,203297.151761283944,,0.0000024337790765634177,0.0316330419456914,,,1000000000,1,1,4918.908068,155.6000252420438452982152,4918.908068,155.6000252420438452982152,4918.908068,155.6000252420438452982152,4918.908068,155.6000252420438452982152,,,
2020-10-23,5,31759023.6075216,0,0,13135.423262359171,,0.000002451784921098778,0.0317590236075216,,,1000000000,4,4,76130.0172843,2417.81501617311114748559088,29122.47178002,924.901268771036772212598432,37090.00864215,1177.94246006922201374279544,116489.8871201,3699.60507508478226932254416,,,
2020-10-24,3,32177873.1265018,0,0,47689.266928462751,,0.000002453728813559311,0.0321778731265018,,,1000000000,2,2,20969.078881,674.7403598124263357884858,20969.078881,674.7403598124263357884858,20969.078881,674.7403598124263357884858,41938.157762,1349.4807196248526715769716,,,
2020-10-25,2,34603139.9665689,0,0,29568.173868040077,,0.0000026532811221507863,0.0346031399665689,,,1000000000,1,1,33820.1474485,1170.28329585044355863445165,33820.1474485,1170.28329585044355863445165,33820.1474485,1170.28329585044355863445165,33820.1474485,1170.28329585044355863445165,,,
2020-10-26,0,32676847.5736652,0,0,,,0.0000024981046171829316,0.0326768475736652,,,1000000000,0,0,0,0,,,,,0,0,,,
2020-10-27,0,31337235.2877429,0,0,,,0.0000022914833430742207,0.0313372352877429,,,1000000000,0,0,0,0,,,,,0,0,,,
2020-10-28,0,28630149.1359884,0,0,,,0.0000021542092343658715,0.0286301491359884,,,1000000000,0,0,0,0,,,,,0,0,,,
2020-10-29,5,31083939.7882064,0,0,7108.109711459422,,0.0000023067486849795494,0.0310839397882064,,,1000000000,7,7,140684.3789127,4373.02476326358096431518128,39067.52311791,1214.372536271476001174616624,33850.4199127,1052.20441437186974317758128,273472.6618254,8500.60775390126452641596256,,,
2020-10-30,3,29292245.404162,0,0,1833.021212377508,,0.000002153319696084164,0.029292245404162,,,1000000000,2,2,545547.4237,15980.3090146287443574394,272773.71185,7990.1545073143721787197,272773.71185,7990.1545073143721787197,545547.4237,15980.3090146287443574394,,,
2020-10-31,0,28563244.4736128,0,0,,,0.0000020687159555815255,0.0285632444736128,,,1000000000,0,0,0,0,,,,,0,0,,,
2020-11-01,3,29172365.2304778,0,0,82417.820387717658,,0.0000021236499123319654,0.0291723652304778,,,1000000000,2,2,12133.2983,353.95700945793539892774,6066.64915,176.97850472896769946387,6066.64915,176.97850472896769946387,12133.2983,353.95700945793539892774,,,
2020-11-02,4,28204328.8533957,0,0,455.996232883793,,0.000002074524254821741,0.0282043288533957,,,1000000000,3,3,2193000.573,61852.1093365772030957361,731000.191,20617.3697788590676985787,135782.973,3829.6676231837492914161,2193000.573,61852.1093365772030957361,,,
2020-11-03,5,27768890.3046667,0,0,6923.803178354208,,0.000001983929281122149,0.0277688903046667,,,1000000000,4,4,144429.29330029,4010.641202436286151231463343,47167.56129995,1309.790835676953803803476665,44240.9518995,1228.52214027125137507939665,188670.24519979,5239.163342707537526310859993,,,
2020-11-04,3,28455262.1670129,0,0,477428.607713145615,,0.0000020139403857393346,0.0284552621670129,,,1000000000,2,2,2094.554,59.6010831929655377466,1047.277,29.8005415964827688733,1047.277,29.8005415964827688733,2094.554,59.6010831929655377466,,,
2020-11-05,7,30324414.0022171,0,0,37.899656881417,,0.0000019430672121566364,0.0303244140022171,,,1000000000,6,6,26385463.1488847,800123.7081670224914131922684,4397577.191480783333317838,133353.9513611704152350621578,500000,15162.20700110855,26385463.148884699999907027,800123.7081670224914103729166,,,
2020-11-06,6,37639998.3574447,0,0,1599.517134184614,,0.0000024098895382817053,0.0376399983574447,,,1000000000,4,4,625188.6764,23532.10075278902607919508,156297.1691,5883.02518819725651979877,173673.76895,6537.080378009230340202065,625188.6764,23532.10075278902607919508,,,
2020-11-07,9,39207386.4230306,0,0,758.516540831321,,0.0000026373232028053753,0.0392073864230306,,,1000000000,16,16,1318362.8123706,51689.56023036750078642234036,90241.51326152,3538.133881843455086648762512,22449.489,880.1857902225748013634,1443864.2121844,56610.14210949841797729404264,,,
2020-11-08,149,49262535.2692319,0,0,246.902870624996,,0.0000031782279368790157,0.0492625352692319,,,1000000000,188,186,4050175.6721931044,199521.9218979978238219806645,26536.513007087135771186,1307.255907934061090250585346,3149.6248592028,155.1585057113274922284023293,4935791.419318207253440532,243149.5988757353627866057215,,,
2020-11-09,56,47583575.7240312,0,0,721.118236517249,,0.0000031060140268848647,0.0475835757240312,,,1000000000,59,61,1386735.1418397804,65985.81663090833747535641075,24502.654644064453261379,1165.923922695625661724381222,3791.463553497,180.4113931027289181696971064,1494661.93328793164894414,71121.3592844331653651882538,,,
2020-11-10,53,52560264.730394,0,0,890.485644302725,,0.0000034309888953828164,0.052560264730394,,21.18762298245013,1000000000,50,50,1122982.7301517343,59024.26958443576307230102231,40583.67160495227008287,2133.088523287665261182457433,5432.4756902203,285.5323604194088354419657982,2029183.580247613504143513,106654.4261643832630591235549,,0.09062071221353594,
2020-11-11,36,57531162.2491678,0,0,1102.462853776134,,0.0000036571279953243693,0.0575311622491678,,34.315716476556766,1000000000,32,32,907060.0397780478,52184.21831820746660495225862,32950.18097303555600083,1895.662207699150306696951675,3913.18012378405,225.1298006116387160130994136,1054405.791137137792026557,60661.19064637280981430228101,,0.09181900023459112,
2020-11-12,41,65678648.5809061,0,0,472.444233915106,,0.000004031884278199885,0.0656786485809061,,51.163257404578374,1000000000,45,47,2116651.9309868254,139018.8383433800163710850945,45295.365455245386339183,2974.938390078775577676530786,2175.6049,142.89078967799735759989,2128882.176396533157941586,139822.1043337024521507959618,,0.09451142559831946,
2020-11-13,28,87423263.0369813,0,0,295.165162149842,,0.000005353516656925777,0.0874232630369813,,100.37894201294222,1000000000,29,33,3387933.7002933477,296184.2190325987056782034793,103376.197328543005832421,9037.484490816098771964322471,3000,262.2697891109439,3411414.511841919192469882,298236.9881969312594748216799,,0.10673844979039925,
2020-11-14,62,94404004.9256244,0,0,57.2298127569,,0.000005862870835768558,0.0944040049256244,,148.5750604658748,1000000000,111,128,17473410.30535576,1649559.912534261318311782137,137810.674365349387385838,13009.87958159006380119210758,2083.3151946403937,196.6732978964598824662724343,17639766.318764721585387256,1665264.586443528166552589016,,0.10264178841102725,
2020-11-15,109,136583471.949403,0,0,106.498710321365,,0.000008543539450613658,0.136583471949403,,303.54870728553396,1000000000,248,326,9389785.068593346,1282489.445527142397661694472,35228.714676279087397884,4811.660162801086521318749188,7054.23263995055,963.4915859032490184260220216,11484560.984466982491710146,1568601.213073154205949907045,,0.11617968770433086,
2020-11-16,257,147299243.245087,0,0,16.081733050019,,0.000008797632963179426,0.147299243245087,,265.29099423625286,1000000000,841,1254,62182352.9149297,9159413.527568074537078475384,62430.555436633317064867,9195.973571186539612532040775,9260.250659022015,1364.02791433376098310237359,78287916.517538179599343205,11531750.85826792067411517722,,0.11377538274678767,
2020-11-17,133,123165578.350085,0,0,13.40403397246,,0.000006965524254821731,0.123165578350085,,227.611137097206,1000000000,399,671,74604406.55809845,9188694.881193069845045995868,117803.317936758906139187,14509.31378523985268117095696,30000.08147889206,3694.977385897413894048606825,79046026.335565226019394693,9735749.549895941149065738724,,0.11912271534367143,
2020-11-18,105,149052113.422806,0,0,14.111934263664,,0.000008371508474576246,0.149052113422806,,355.89949580515724,1000000000,374,539,70862008.09302685,10562132.06764963475201436034,136315.478491179843992288,20318.11016135140980900266722,68687.70325634163,10238.04733651627366436496921,73474042.90674593591184339,10951461.37696840988705246118,,0.11724078438206487,
2020-11-19,189,139432925.592156,0,0,11.522610746306,,0.000007825103448275886,0.139432925592156,,351.6886056494249,1000000000,489,694,86785887.50562549,12100810.19502110002703941766,137742.48954382090863035,19205.83829544190660479825824,8534.173934354556,1189.944839179376030427956463,95593287.743411710589462976,13328851.77703668318373000182,,0.11754739025531691,
2020-11-20,113,142828970.238542,0,0,16.378221115067,,0.000007652734658094666,0.142828970238542,,352.97110598814083,1000000000,217,372,61056691.86991733,8720664.425952251621083919733,176275.608138395695022916,25177.26358857981068910640456,10224.133618997153,1460.302476382621077665228871,65574526.227483198548524811,9365942.054951689576347590923,,0.11752438066702664,
2020-11-21,56,156856785.140083,0,0,16.245253056625,,0.000008385108708357659,0.156856785140083,,395.8637408611529,1000000000,161,260,61556443.38160595,9655545.813496248712096256294,243826.988779953078908271,38245.91759041052847766486612,100000,15685.6785140083,63395017.082787800516150332,9943938.573506737404192845114,,0.11743371168501879,
2020-11-22,123,197102221.211797,0,0,15.794398650861,,0.000010664150789012278,0.197102221211797,,520.6180128444396,1000000000,302,429,63313584.90470151,12479248.21759836830511477571,155597.656634692039897092,30668.64373804830359699531462,100000,19710.2221211797,66751394.696282885115852393,13156848.16362272224311097519,,0.12126378824584878,
2020-11-23,103,191999587.879725,0,0,16.04672887432,,0.000010449947983635302,0.191999587879725,,496.6820340328631,1000000000,299,438,62317996.88473159,11965029.71935845169527382801,151118.853213900400993165,29014.75753792553279342060009,52052.25616437076,9994.011731769061089077186841,66190057.707688375635006343,12708463.80161138336351823685,,0.12200816512694673,
2020-11-24,317,268744259.022808,0,0,13.895824960433,,0.000014033458796025696,0.268744259022808,,676.6470305366787,1000000000,926,1123,71964061.35277094,19339928.3445223201783674596,68185.95639396592172799,18324.58432685786899947424685,2323.1485731624666,624.3328418944407456859389382,76572829.030423730100532268,20578508.19906138688640944431,,0.1320635802920977,
