Date,Miner,Hashrate
2021-03-02,RU1AgA3pBTaSyFtoziQ7N3yxXRM8Xzoucx,95.45 MH/s
2021-03-02,RSmB1NrNYZw1hFYkJeYgq2MqySqsNF9h1h,95.45 MH/s
2021-03-02,RShYGgMPc4ZcZW7f3gZp29zwMcFG2UdCpL,95.45 MH/s
2021-03-02,RR69QisModHStmck1bNVTWSCUhYCHP7QwH,95.45 MH/s
2021-03-02,RNpuzgHAnX22uT9ky8P9rVvrixDHL43FA5,95.45 MH/s
2021-03-02,RLYgfq5ajjKSiNa3wGh4YtxrRWSxBffozk,95.45 MH/s
2021-03-02,RKYTAUqEuvXcm5qXXBfBuPgy3J1yXwbxm4,95.45 MH/s
2021-03-02,RKFUpXhoSs5fvRem6zBLZd2NZTTAaiXwGn,95.45 MH/s
2021-03-02,RJQHx37nY8GtarbXSDMQWF3vJ727C9vduK,95.45 MH/s
2021-03-02,RFBCN8F5TF4qfQfQhmoovMpg9NZThCDn6y,95.45 MH/s
2021-03-02,REV7Exdxveu2nkFE5hJDvwsX9nNZr5xPB9,95.45 MH/s
2021-03-02,RDc7ZCCxT4H9wS78L5GhjoUSgYM2N7SeFN,95.45 MH/s
2021-03-02,RDYW2gV18EpaTJEyciRAr4gnE7CLc2oBcr,95.45 MH/s
2021-03-02,RAG6asTVJHpweU6BKxjWz8vRYHfRek6TQJ,95.45 MH/s
2021-03-02,RUDPbjMojTsoZcYe7axQTwtVUvUeS4F5Mo,95.39 MH/s
2021-03-02,RDHsbiLcvRMExXLhS2dSGkZGUQz7Uzzp1J,95.39 MH/s
2021-03-02,RNHEEd1fgzDkp2UTfrWB2YCJrmx1crgd4S,95.34 MH/s
2021-03-02,RWbXQCC7ttBXicUg5X7xpRJNLFkBsgHZfy,95.28 MH/s
2021-03-02,RDfHm2aWzxs4RfXhG6L7qKVygcnU6ShoL8,95.23 MH/s
2021-03-02,RUke1RUZduruNtSFPD8EUj6oDhG67RZg4d,95.18 MH/s
2021-03-02,REfRH9tcUUVdUDGKjNujG4KXGzyQB5T86g,95.17 MH/s
2021-03-02,RASTHaxLciA7ad81HRakoRM5YJSe2yd1sp,95.12 MH/s
2021-03-02,RGgx5nP94jxK4g1iRi6EV6XRJyTLqxPXUy,95.11 MH/s
2021-03-02,RTy8ARGhUcY1yE61ayyx2vYdGR4eLCJmQu,95.00 MH/s
2021-03-02,RUSawoW2wmcCzYdH1zGydTVnSRNRhy4zKX,94.96 MH/s
2021-03-02,RKAz2SDyJ72rLMGKzvDWNbQZ1YzEQLH2ZV,94.96 MH/s
2021-03-02,RB6uuN9TW9stqT6QYem7vGBVTUCxrDJobN,94.85 MH/s
2021-03-02,RLxCu3hunMQM8pCVddJsft1qDaBZKa6EwX,94.74 MH/s
2021-03-02,RGymjX4tWtdk3WTEGirqZsccRorEedzu2S,94.74 MH/s
2021-03-02,RBMbqLsRPA5apdAmQu36QFV8u1ezUkjwC4,94.48 MH/s
2021-03-02,RGpsXH2ZWLraYtgTbBvKWLfdVDnW2XR9GC,94.45 MH/s
2021-03-02,REPos3m5EfWSC42C7g7cAkERqWdhSVu9LV,94.42 MH/s
2021-03-02,RAjwzcXwAjQdEcjKrvTFv1BB3npehBHWV2,94.42 MH/s
2021-03-02,RViwyR8Sb4GTErxPyaYmVAiZM79YME3YKT,94.37 MH/s
2021-03-02,RDouAnD4LysDnDYLpa7NmMAEvhviwUYZWZ,94.37 MH/s
2021-03-02,RBz29untmUdKLfgZkpzAKxfTLx7qX54JzN,94.37 MH/s
2021-03-02,RKyXTX6rmpQmLm7KwPMbZZHjW7A7AEGE9D,94.32 MH/s
2021-03-02,RFkx3LyC1kTSwcK54Hs5khB7Tjc6aDorbG,94.29 MH/s
2021-03-02,RMXJ5QXBWR7tvh9isk45ToWXcd835q6Kba,94.26 MH/s
2021-03-02,RVMzHdwzcL6khLBiueMZauo1kVRQGqhkwn,94.21 MH/s
2021-03-02,RYTCvodPrxNC4az7tpxCrbxKSbHDvh6kTs,94.16 MH/s
2021-03-02,RQFcy3ByfegFTZXTUp9s7hQjd12tj8mg4Q,94.16 MH/s
2021-03-02,RQxcpWRpoER5iDGFegMVUD7UHkDBqsiBsX,94.12 MH/s
2021-03-02,RCdixaMSez4W8B65XvEJDpEKRn5N42aLeN,94.07 MH/s
2021-03-02,RK1xYQ6npetvm8aWGRKuZcuhMCWjGPUktL,94.07 MH/s
2021-03-02,RDWnZvtkmfUwatoTTgA84XPRenyKkKHJMR,94.02 MH/s
2021-03-02,RKKf2ECEYHoq8ZvZKWjTfUTN5c2cXoPVq6,94.01 MH/s
2021-03-02,RYCD77bzj8LGNG7xMBDgnbH6dgFWBJeLSF,94.00 MH/s
2021-03-02,RBNd6MHmBPEXY9764MsZmKtkhEhyoY6goU,94.00 MH/s
2021-03-02,RVVSaiSxr4HuuLSWec9yTBJcudnw79p2Pn,93.99 MH/s
2021-03-02,RJYwhaF4utC9MpkkYBFdY7RsFfhp5LAJbb,93.95 MH/s
2021-03-02,RP3i7kdLz7ryjFMJ3krdzEt81d5B9y5Jxs,93.91 MH/s
2021-03-02,RAXLzPzEr9KGAmSLhkmC9mVFjsWPfBNikN,93.91 MH/s
2021-03-02,RCpGdzNdVnaA8pzy8CSRhiMKfki3ahP299,93.89 MH/s
2021-03-02,RNdwJcHViS92Ut9cJ8Gvf8MSgjgEF1e2rs,93.88 MH/s
2021-03-02,RUhb3qeg5JfWWvkGCoY6rXffTfQsMvLwJC,93.85 MH/s
2021-03-02,REixvQGATzauNbPidaN1JxhzPu9XEVZTjL,93.84 MH/s
2021-03-02,RBHe13XF3iV9DTSaDFk9wXJGftrQJfd4Wy,93.84 MH/s
2021-03-02,R9c4GhMhW2MsDE2LMdFq3GqM75UL9i2AF1,93.79 MH/s
2021-03-02,RSMBYAEvHsDw2rVyBvCoM8LjCudgA51XUs,93.79 MH/s
2021-03-02,RQkYWi7JdxJutCcjXc2rXPYViGEZocD6tG,93.79 MH/s
2021-03-02,RXAb757TUQNTrg69RMR7YjC5MRAXuNV1s2,93.74 MH/s
2021-03-02,RC7o75556KAwX1mpbZmz5Se2MJTuPGZxSP,93.68 MH/s
2021-03-02,RWM5XB52HyZZfZDgBRbc8ETp5zqjrCd7ZQ,93.65 MH/s
2021-03-02,RYBhh598CaUddZwnN8DN6pW58KJCnvZtYs,93.63 MH/s
2021-03-02,RWkMTQ5BEhoEXnVeDW3fF4jayc1xquN9vA,93.63 MH/s
2021-03-02,RK3zLGswcaqzVQvwXy2sjjSrNSTtNXDEWw,93.58 MH/s
2021-03-02,RX2V3ZEHYAjEvFhTEPssU37YYrwkXvR3Pc,93.53 MH/s
2021-03-02,RHtAYNQrgcZKJFNRb9Z566b2VCK99VfPRH,93.53 MH/s
2021-03-02,RUfwGrDWKZA8JeMkAfvqDQFWRai4SH1q7i,93.47 MH/s
2021-03-02,RRJuxAnunhuSiwzguEmZv4Z3BbG3FUvZXM,93.43 MH/s
2021-03-02,RSPpcVzU8FkCS57NC5SVExmFDLK5FaNPwd,93.42 MH/s
2021-03-02,RE3UcFhbA74FvUCFc5CnmfstvGiHCeZLRN,93.42 MH/s
2021-03-02,RQKj5zgMStZDuDGn2pHcC2K8mA94kjV8RM,93.32 MH/s
2021-03-02,RHktQJ348bMJQjyMjNwdAQaEjFu5HuN4Cu,93.32 MH/s
2021-03-02,RGasWPVhKHTNdXpLtUxa66jHqcnzVxFjDv,93.32 MH/s
2021-03-02,RJvZHx9YbkQmvvvZu9ygCWpmo9gc2eSV6j,93.32 MH/s
2021-03-02,RP5Uqe5murA2eoNozqrdmtfB3PP1udRJrR,93.27 MH/s
2021-03-02,RLoi323ER9LXn5S3G843suUs3MeE1oiECn,93.27 MH/s
2021-03-02,RHf8wFhV9rPMaUAGbtWjr1SbAsxVc46Meu,93.26 MH/s
2021-03-02,RLhcWJjWgHkmytLvRew223JHXb12tVndmp,93.21 MH/s
2021-03-02,RYShvwKX6z3qFy2Up5qxYEfRYMFB6SFthY,93.16 MH/s
2021-03-02,RSRZQcwVuKNwmdNn5mmxPN66nGEhBfxg4c,93.16 MH/s
2021-03-02,RQVBEj4Cg7unvpPFhRfxH5p1pw8kvXcYzr,93.16 MH/s
2021-03-02,RN1dvhWkHT1LKUd1t5xnY5ieApvLVxPzL2,93.16 MH/s
2021-03-02,REdBBfEJHC4PC5ybjQKZRNrFjTGSc5M84m,93.16 MH/s
2021-03-02,RDUcwr2Z75AAUdG52bYwShEt6HVqoNiV8U,93.15 MH/s
2021-03-02,RKwJ4rvoQhHnKwfMJhxghK5zvWEZDbf8KB,93.11 MH/s
2021-03-02,RAeptqbmJwzZpSvTCF5j7KLMoESrXm7qys,93.11 MH/s
2021-03-02,RYCQ8tPbfSvrXs8n7SKns27yxMri5JU9QB,93.06 MH/s
2021-03-02,RV4rUeJMKMuPHQp2KbFKjbEMXaNN3kCnr3,93.06 MH/s
2021-03-02,RSQYN1JGsjxSox3yhS9eiZQPmXZ2Qk4kBJ,93.06 MH/s
2021-03-02,RP58zQLwW3Cu97tAXCSHy4xCYr5EzcntFu,93.06 MH/s
2021-03-02,RMBdtRSu88CS6jXTGzUhBcRSH9Ru9Vund6,93.06 MH/s
2021-03-02,RJsvJLv4y6jTZZDg7cgakGPP86599QmvtU,93.06 MH/s
2021-03-02,REe33tGEUs6wdfzFNPUSboaXFChB7Cf3RU,93.06 MH/s
2021-03-02,RAsr1ZBNQDXQtQK8JKeYxCEuJWaGbRQVrT,93.06 MH/s
2021-03-02,RMPdNF2ULk4rHqaQEJobvsfQ5Ht2wmkoQV,93.05 MH/s
2021-03-02,RUgi2EZNn1wEkdmQoYRo77DB3nGq2FYaMY,93.04 MH/s
2021-03-02,RLJoSaNDUpYGri9ADKNGcZbUyH6o5HVo4H,92.89 MH/s
2021-03-02,RMRurzYnCYygGHuRygKKMwcuVbMV4emWBW,92.88 MH/s
2021-03-02,RPqJJgiTxMsbxvrz8n7nkagr5L2pA8cn7C,92.79 MH/s
2021-03-02,RXsidKwrtVf6BXCeyCHCnh1XK66vUampMV,92.77 MH/s
2021-03-02,RUKnmxvwNCeo8EZTmvcYNJNQ87Y5tdH2Ne,92.73 MH/s
2021-03-02,RYPJ6DnrMDFZnPSKUb5f74aZDe1RFMSZ5y,92.63 MH/s
2021-03-02,RW6iWgt7RioSJvn4NaPQtAmwt9VianRPv5,92.61 MH/s
2021-03-02,RRoJjDkjZvrXq7yYjpmEphYfmci3Z8rLQx,92.61 MH/s
2021-03-02,RSEVSeYdrzWXkAR4R23bcby9ioiuY7gJ7k,92.58 MH/s
2021-03-02,RK6a2Rh6mTZiMefXdY81uB8dg1ae2pKWGg,92.58 MH/s
2021-03-02,RFf5hQksZchCcQR1gqBQJtuug2BUHUaQPh,92.58 MH/s
2021-03-02,REcVFXLH9VCAz3kHu3q4nV5xZS2jZhiYF1,92.55 MH/s
2021-03-02,REgHEvk4K3mPV8W9KxHbj2HEZq51HkHztr,92.47 MH/s
2021-03-02,RX6tHC2MzD8viebZvjJMeyVme6CbeX5gkF,92.39 MH/s
2021-03-02,RGukUR7rMB14Hr6XtpsMeBBwBx9tMaDprV,92.39 MH/s
2021-03-02,RHnWGXGGrLaEZHdYf4ihFx8ZT3D1Ldfpdx,92.37 MH/s
2021-03-02,RB92rJoQV8HGKqA7bFmHu5DVkZntdZU4wU,92.37 MH/s
2021-03-02,RQAEgdM4qdZMEBuarsCzeH8baAs3J6JRjS,92.37 MH/s
2021-03-02,RQe1DXwdfMSAPTQ7cJLkZxMFtJp5bYoohM,92.34 MH/s
2021-03-02,RSYhGe3BPQsNVdq7Fsjmx2k3kVTAGXEvCT,92.31 MH/s
2021-03-02,RJYeVBxvALWhQ93xrDqMQYF47FkxG8F7ST,92.31 MH/s
2021-03-02,RMqZS7Sv9RuqH2B476J761eGBxTr24QCZU,92.21 MH/s
2021-03-02,RKE2wCHgiiU7hwBWbtio3GsvoJ5v5kCzDS,92.21 MH/s
2021-03-02,RQ5LatNC9iRHWXghvNuGCi54xM763fzvFr,92.20 MH/s
2021-03-02,RSKMBDFveVZx5KHksjFQvRwMoBGMuqtmB4,92.16 MH/s
2021-03-02,RQt2V8DXsYvLxS1CAC1ZVWDNvkT1STdyXR,92.13 MH/s
2021-03-02,RPh9nsbTd1BVRPTKGVZUVv8wyggAjFJ9nT,92.11 MH/s
2021-03-02,RFbGEJgPxxwo8Vbv7ENSqoX7zSi8YHzhbq,92.06 MH/s
2021-03-02,RSx7opwhp7dwHQHFJYCx1dXwhwVh8jxQnn,92.05 MH/s
2021-03-02,RAEQrei354omUiuWcV2w7C3bg9uYVNvFbi,92.05 MH/s
2021-03-02,RX4KmBdZGyGR7iUTTRykddq6diQT9caH6o,91.95 MH/s
2021-03-02,RTtBa5BiZLDhU7FYJRq1G32MoRbqtUZg8X,91.95 MH/s
2021-03-02,RKDMMZ8jhWcdcwQBFAEECoTEapU1C2bPLz,91.95 MH/s
2021-03-02,RMjyoKbzxSP2vr5Sydbwie6jM8iWcSVi5i,91.79 MH/s
2021-03-02,RLCVxs8VE9oxj4V15d8bDVjGfCdjacxhrx,91.79 MH/s
2021-03-02,RUagtxgZBF7VDQR9QBPrkrJMvzMoyP3u8F,91.76 MH/s
2021-03-02,RDSNX85HhnpYHKCo87YWpkMTWu2y2iMjYW,91.74 MH/s
2021-03-02,RLK7j98BPcn4pQrmHFUeuCsgGcxisLS8mP,91.70 MH/s
2021-03-02,RCxqM6wrozPDEeD1awpCqwRtqLehXmRJhJ,91.64 MH/s
2021-03-02,RQMsbQpB5LsFyzoQJLmXfuTBk6D7Ruq55M,91.59 MH/s
2021-03-02,RDYEzshYXpssCNkwd7MpUnqSEjBegrnDyP,91.54 MH/s
2021-03-02,RAo4pB8mykXc6QTAqbbnUwnYur8Jz5y1dE,91.43 MH/s
2021-03-02,RMURVtb8ZqG9h32iXhn7W3sMsUovgbn4fH,91.38 MH/s
2021-03-02,RS8yqDLAtYuCYtFsHauTUTUz1sqRLgjuub,91.38 MH/s
2021-03-02,RUQpe45T3y1u6g4eWUnuPToLDS7RGdpZmm,91.28 MH/s
2021-03-02,RCAUiy2Zh1zfPzny3ekBxCAY5QuPTTAEUf,91.28 MH/s
2021-03-02,RFukqAhXV352ekW1WCN5QmNfRjGAJJXAaG,91.23 MH/s
2021-03-02,RTcGv3PLR76nvJRvv2D8ss3LQJLTiFWMuU,91.22 MH/s
2021-03-02,RFtHDsZMgFUjFCG2h39ZUwGm2u15cciPLW,91.17 MH/s
2021-03-02,R9s7CqY22Yoy75wyAB34ZCmjiNDQQTpNRb,91.17 MH/s
2021-03-02,RFWFGcGUUokSJvkqMaZQdKQhnuhNeohEYD,91.13 MH/s
2021-03-02,RV2p9ESmCeB3m5NjnrZPuhanXKmFa6qrjT,91.12 MH/s
2021-03-02,RLvD1q1jjeZSjhLx3Z9mzSSEZKevSwpgVT,91.12 MH/s
2021-03-02,RDf8EWisFt6epBDTcDqhquXzkEhAUAhxYV,91.08 MH/s
2021-03-02,RQrkkNan1f2CJUmouT1bf92Lc1xd8QmJV7,91.03 MH/s
2021-03-02,RFy1TTpXaGsxSw4SDZpDUUSWoptDfFu6gb,91.03 MH/s
2021-03-02,REQ2RRSgHXjaxXja8GjKTNTdTXKfNFQ6zS,90.98 MH/s
2021-03-02,RCrQSXDtrpXw9kbBhBAyVFDrgRHHrjds8Q,90.93 MH/s
2021-03-02,RWXeoM1dm7oBDAT25tMi9jYjnxVNTkvXgD,90.91 MH/s
2021-03-02,R9Rrb9a7C1xdkcvY2MNud56AXLsEz13dqY,90.90 MH/s
2021-03-02,RESeybFQoMNAYgJuN17taMGfzSD8ZWyk2j,90.86 MH/s
2021-03-02,RPdQPykBxpxpkytgWpxs2fkSgqg9EvdGo7,90.76 MH/s
2021-03-02,RL4ujy6mw4XTJhRyc4QPdwu9pux5uNewXi,90.76 MH/s
2021-03-02,RL1mcGET3PyTfSxfs1iXZwixmyTzfexMpG,90.76 MH/s
2021-03-02,RRTV6vEXH15A4VUNvpNXhhe84nCWdHC8p7,90.72 MH/s
2021-03-02,RWRp8QcsEmwWk8QcgKAaZw2RinpECkMie6,90.69 MH/s
2021-03-02,RTJY3ZL56uwifEKRuZer4KJ1QiA7v4c3iV,90.67 MH/s
2021-03-02,RH7141arXWkKYrSmnEEY5zccUF1n3BnXiP,90.67 MH/s
2021-03-02,RFM9u8XwEcTam7WuDAv2kx6Q8mN4yZULc6,90.67 MH/s
2021-03-02,RQz4aspBsf5Xc4FnUCaNgkm9WsVNV87Tz7,90.65 MH/s
2021-03-02,REM9k4di442hdZiC78nGW9VUbccUxiip2C,90.65 MH/s
2021-03-02,R9oN4nE6f2382wMt7yQSZQhNQmvZok7tw8,90.60 MH/s
2021-03-02,RVATCnAJxRgKDgYrfYqwfLNPG5QptHz42K,90.55 MH/s
2021-03-02,RYEsNQJTgvjn1LzZjJ6SrYaE68J45uy1nv,90.45 MH/s
2021-03-02,RTmNGNm3Nndy5wKcZcK7HccqNajj2ZkbnZ,90.34 MH/s
2021-03-02,RR3cHhbKQpiTUw7pThdThean21wBWQ7rfe,90.32 MH/s
2021-03-02,RE6X1Fr2LNQP6Ffo2e1pLteWmWMTDNtsNX,90.32 MH/s
2021-03-02,RPXbHR1Chf9vYcvX32XCK6tBF8k1h6Ruzq,90.19 MH/s
2021-03-02,RSN1dFQWQ8qWgq6uUgKbc3eYsY8tfYZtSt,90.14 MH/s
2021-03-02,RPXbvRBsTVdmZk42iLx8q4Nx8esjbJyLki,90.04 MH/s
2021-03-02,RESFzCv96W6NzVkVKqU6Y8f1s6g33hZywN,90.04 MH/s
2021-03-02,RMuzg9LnS9d9EPMGvYZAjiw6FgLU7aBiUi,89.95 MH/s
2021-03-02,RK4G9dhcvDtvtCb5n1dyKk82S7nJ4tAEuF,89.94 MH/s
2021-03-02,RGGNccEHvP5zzk9fgEAdS3remDEyTWcNr9,89.94 MH/s
2021-03-02,RDKQo3id6Evp6F3j2AYbnMr2UZ9LmHAcz1,89.90 MH/s
2021-03-02,RQpPNeUrCWAQJYEs2LK6cYPrevC1A5BGgJ,89.88 MH/s
2021-03-02,REnhkEKMUFk2EHKnyrqdwzPJFwPcrC2xcb,89.83 MH/s
2021-03-02,RUmq48Mv1hWNC9re7a9Xm33LUy5rif3Qwz,89.78 MH/s
2021-03-02,RMeKaRUipC4MoWFYdV15FnZtru7Fi6vg6s,89.78 MH/s
2021-03-02,RAeLHpBcNVi952zSUjyeK6PQRXihUG3Mc1,89.78 MH/s
2021-03-02,RVwrJFHH6nyUS5edm4BN7bqU7JbkX5DF7F,89.74 MH/s
2021-03-02,RPibCnnY61kFeuoQ46gyWPUxzBKfKpQdj3,89.74 MH/s
2021-03-02,RVukFXsDHg6kqBvMPw5wVUfjiaFe57wuar,89.73 MH/s
2021-03-02,RCNYW6uWHBWnD6bKSbtc1334PLT9sAgCGp,89.71 MH/s
2021-03-02,RTDHRsYRBVAzVhaakoeGNTNogUEEtbnns1,89.63 MH/s
2021-03-02,RHYmSAKwX95u64j59rWty8dvqdi6czWFZr,89.59 MH/s
2021-03-02,RWjr7o5tCFwPfNmDGdHZFZ9M4pXo5LYaXb,89.53 MH/s
2021-03-02,RUrYFfMwD5ECZgssYZEZE1QDAPeyBCegS6,89.53 MH/s
2021-03-02,RLokkUBcmBL1iN1AJYXssacNaMJm5fyudF,89.48 MH/s
2021-03-02,RHCepqUGq1km6JtquQsUGjPgWLPe4UUiMR,89.43 MH/s
2021-03-02,RWNvHGNTrSpHLW3yimfnLpAonwjiG8EKpf,89.38 MH/s
2021-03-02,RD1oJHjb9e34Uj9ai4xcJeBHy9pyrQKjvj,89.38 MH/s
2021-03-02,RSeDuHHE52jSc8Rojvcvo6GFXBnxjkM615,89.33 MH/s
2021-03-02,RMERXPz4BfVLgSCXWtTmAd4YcJoM926Cg9,89.33 MH/s
2021-03-02,RLq6DEymmTU4KhysJm5danUWw7HSwEGsTm,89.33 MH/s
2021-03-02,RECpvCzE2sFdTw9EatyzcCsP1mHNmSo586,89.33 MH/s
2021-03-02,R9yKt7rHqVfMNABW1DfZN4gi1NqjuQKSiq,89.28 MH/s
2021-03-02,rDVNWuktbFLEeRfHhEcEnyE7wVr6oehCdN,89.23 MH/s
2021-03-02,RGwXxRVP9jdnsvnFen2F2PVgAu3PqCnbAz,89.23 MH/s
2021-03-02,RBPEQpMCdjEJhmJeUAwtgWvLCsRrUeakWS,89.23 MH/s
2021-03-02,RT24HAYGQk7H1dY7sceHSjoWSps4QU6PLf,89.18 MH/s
2021-03-02,RWN45NZSMWND9YPtvuYeTdCe6WK383NJMq,89.13 MH/s
2021-03-02,RBQkF19SRbC7nWQtpFwPpngS6BBje1ZSEL,89.13 MH/s
2021-03-02,RCLCmqPPJsk1GfyCjJMi22qw9VtDWjdJat,89.08 MH/s
2021-03-02,RNd6kbQMEphU3VEtNePwKFyEQ95pXA73sR,89.07 MH/s
2021-03-02,RQ5yXFJJ9fZDjewfvoH81VesLuSnBEpAEB,89.02 MH/s
2021-03-02,RHHfkPRY2aHoHG8j4NsdtDMdwdsDzimp7m,88.99 MH/s
2021-03-02,RBeGfFR1qZZG24dB9otiQQ7us4ocWLnLGq,88.98 MH/s
2021-03-02,RDhxzwXDgj7yLDUzdyUnXUdCWefqFCxt8U,88.97 MH/s
2021-03-02,RGby2LCfwUD4wJj4eJV6Gw2KJJiJU5ZMDR,88.88 MH/s
2021-03-02,RX1CjremC5z78QpkvsUbgVucjftcS8Spq4,88.86 MH/s
2021-03-02,RR4CXiYktavXzTV4RUNYqLuoJszcipeYPj,88.83 MH/s
2021-03-02,RGufejtHWqDgdzkzh16KsV4xES2KphZRRs,88.83 MH/s
2021-03-02,RHqyVTRkFrFD3oC82rAcqqGuiezK6Q4Tfj,88.78 MH/s
2021-03-02,RJoW2VwxCgWGum5K3qLXfkYNgbbKoBuZA8,88.77 MH/s
2021-03-02,RNgXRU9bWJ3knRMRGjUPrjjLudsn73itFk,88.73 MH/s
2021-03-02,RKnuszH3fAaWa3AGS4yNWgBriQ5ggK51Kr,88.73 MH/s
2021-03-02,RRLFtUhGFJZ2uyvAAN5zDX3JRWYsS6RH8H,88.71 MH/s
2021-03-02,RLLmWEphUkLwRZyjaurjihWsxKmz88CBtp,88.71 MH/s
2021-03-02,RKRpFfdJtomPeEKNLqtrtxqpE4S5kTdsZ7,88.71 MH/s
2021-03-02,RGANLoFdWbEX6vCxw9CGghsNL6fubH8xWw,88.68 MH/s
2021-03-02,RG1ZqBCWJyU5CPj3H4fvvZwJGUjLgSTLbu,88.68 MH/s
2021-03-02,RBBjtWp5E9ZAqtDLDcq9t1bHCxBdHQRQdX,88.68 MH/s
2021-03-02,RM4AjwkF5JM7fUQrMB8j9L9GiBC4s2qcKP,88.63 MH/s
2021-03-02,RG6a2sWceTK1n8cbAEYgQ1xaqMLUkhvKaM,88.61 MH/s
2021-03-02,RQDGLCHnxqYZrWkF6Y6H25Ce44HJBwYfSY,88.61 MH/s
2021-03-02,RBFdRQRzEipHzgN4UjCjJEbJqb8Yt9ihPK,88.61 MH/s
2021-03-02,RN7EGpbZhUkDgp5RV75PUqg7e57LRTGJcd,88.58 MH/s
2021-03-02,RMMZUw7nsUu15kVkFmFbaju2Z88xnhQVXy,88.58 MH/s
2021-03-02,RJVpsSBiZv5NY6m9sNM4JxbVHWNb2K59xg,88.58 MH/s
2021-03-02,RHs9jExhwsEbsPQuiJDYVDALiZs3hwQSAr,88.53 MH/s
2021-03-02,RGMCWnwHJZeBWYA2BhzMXN3a8BUjBuWyBW,88.53 MH/s
2021-03-02,RXzLgCQjHXg6Bmqqga89NsopBCKaugE7eG,88.53 MH/s
2021-03-02,RUD7DTP2h1BGLVF6uocKq6SXe9cA3y15eZ,88.51 MH/s
2021-03-02,RMwDR9uHKPpcHPjyawQr8nwZgbsVezYwV5,88.48 MH/s
2021-03-02,RK4cYHW5sRPAbzv7TCiMP4sDeJyKCrcGJV,88.48 MH/s
2021-03-02,RM4ASHixsGkdBsxLu7PhRmtUAmgigXKrgo,88.46 MH/s
2021-03-02,RPkSRxgzdq6WwyZF2CdrC6zCCyoHKXFrE8,88.35 MH/s
2021-03-02,RCUPmCNNBBGgRTb1XxxhLah23zgNZtvHFQ,88.35 MH/s
2021-03-02,RQyALWPHTjJi8WuS3xMeCLjdwuiX2m6K1n,88.34 MH/s
2021-03-02,RWJShRdkEpjrAAqTpP79UHPsBRKLT7A3sB,88.32 MH/s
2021-03-02,RXHnoN5UiX5mEDhZ7ga5yvFSzMTrFtm7He,88.29 MH/s
2021-03-02,RVvqAe9GphpocsGx6JUJ46mf5NTmZwEinZ,88.29 MH/s
2021-03-02,RU2n3JXKZsHYPTC4BVjTPBi1opHtGhuaBb,88.29 MH/s
2021-03-02,RP3sv4xLYE4o9TqBUnE8BrfCmvoXQJx8C7,88.29 MH/s
2021-03-02,RHi14S8ZSU14vW7QsgbWbRKAtFLSdAaYeq,88.29 MH/s
2021-03-02,REXVhEo51GJ2eUsn5P5GdYUU4ZVnu9aqWF,88.29 MH/s
2021-03-02,RBLCkFnJdJ8GrPcMDsWHJpp3DH8tb8Qnrb,88.29 MH/s
2021-03-02,RVtexWK1QsG3bv269fiheCzJTMWpgJSYUt,88.20 MH/s
2021-03-02,RVRTkiX1HXkATmzRhhgFAgbTLfvy36mxdf,88.18 MH/s
2021-03-02,RLJCaxZfK7ZghVXHA3DdfvAUwtg5Zxz895,88.05 MH/s
2021-03-02,RGVUv5gQ4RZtDtSyLXiwVmRBzx85Lv3myA,88.05 MH/s
2021-03-02,RHpBZdrUGZpE2vPBGHpdXzhyZz7zu9aR3i,88.00 MH/s
2021-03-02,RTUpNw9ew2dwXPwDpos33t14kEVMMNiMn5,87.96 MH/s
2021-03-02,RLQ2WTCj7LkkKBqJFERpb8iF7YmDWVXWBL,87.95 MH/s
2021-03-02,RTDT6DALGeBx9wuJ6SdoX3SeB1pdtJyxGV,87.93 MH/s
2021-03-02,rCTVr23fF4aomcqWFQsRWLAhgF7XrEqvkN,87.90 MH/s
2021-03-02,RWHkj5nbvfdSwwdZsXwMsZjvT24Sm5GTYn,87.90 MH/s
2021-03-02,RLGTVNEULB733fvafH1GEwuD5PZMDLxK82,87.81 MH/s
2021-03-02,RQzCVLHjgJqZ2LFCdJwU68w6dNMoBTML96,87.75 MH/s
2021-03-02,RQyHkNKcNSTTfTjqTBd1uM4BqCcV4VqKgD,87.75 MH/s
2021-03-02,RQ4k44RNsbpgCYVAZmSPjT4uhMR7D99nxs,87.71 MH/s
2021-03-02,REYsjTjSBZmSgc6GE2LZw3vxzPPfdx3DLn,87.65 MH/s
2021-03-02,RQ7PJ4QzTZBnBVkvKudD9R5yZxjRgXZSYc,87.65 MH/s
2021-03-02,RGga1bLB8JRa4XMeP8DbEakbpLWhNjfqp8,87.60 MH/s
2021-03-02,RUTWYDkxb2qEv3xGks55Qo2QujRLVQxDy4,87.55 MH/s
2021-03-02,RVpm7trCEWncPy7uUrL2KJEtREcoqneLiN,87.55 MH/s
2021-03-02,RJzztxUtvRWHAjEMDi3WNKHBkjKxvn53GQ,87.50 MH/s
2021-03-02,RKo9vTGvREQkwfEmsQBE3MeiCV4bwZK3jy,87.50 MH/s
2021-03-02,RMS8zEKS411P6EGtmmoSQk2kC6ArWFcMML,87.46 MH/s
2021-03-02,RFoGdUND6UgxcNj3UBgKhGGuzaR8ad1AqC,87.45 MH/s
2021-03-02,RKmJiDmR4HkPBmUpYEE3kx732BhkxpxHaN,87.41 MH/s
2021-03-02,RQEYj4SGfFVL3TAa1G8xnvaHLpQN7vgrBN,87.40 MH/s
2021-03-02,REdZvkLjuLEFtC85Bgv9tkDD2QJyNTQGNP,87.36 MH/s
