Date,Miner,Hashrate
2021-02-28,RC3moAjFMzFyjBKMVEzjUtid36unnQJfrY,204.18 MH/s
2021-02-28,RRXytC5WGpdbjt4dkNoVEA4VsB8Vvx3AwR,203.93 MH/s
2021-02-28,RBiEu9nnVPwiAS9c4QTzrGGW7BjNDVtVYn,203.84 MH/s
2021-02-28,RHqCBUXvi8rRkburY8d6UQrdMii9SbFyzH,203.83 MH/s
2021-02-28,RV31ShW5j5kkQHt1iV7Ya4drV3chRjNnYi,203.73 MH/s
2021-02-28,RQD4eHXQ92SYVGaQAAsVsmsUQ8BPm1GVHi,203.73 MH/s
2021-02-28,RTxDEfUE8deWxcbgbrhhpYDHD7KkGFTFED,203.61 MH/s
2021-02-28,RSGcGfmz8EF4U66unbQSdJtoosQTRtD8Eu,203.39 MH/s
2021-02-28,R9o5Q3yDDxDeB75DanHFTLFE7bDzDohKTS,203.39 MH/s
2021-02-28,RGWJRWiXZTvgSHFRFij5GveP6PEHotos6p,203.28 MH/s
2021-02-28,RUvzeDjyd8dWg8VKiWJCHzu1PvqZjFvmwM,203.16 MH/s
2021-02-28,RQvxTL722UXnZXKdRvB9jPRKRkiLt2CJEv,203.14 MH/s
2021-02-28,RQgCXG1WCB7FdATp7yVPM3iwPrT6c6d44B,203.14 MH/s
2021-02-28,RXb5MgTKgPB45FRv2JT8fyCgy1MULchPGE,202.88 MH/s
2021-02-28,RDtKeedA6grwGxByJpT34uZn3YRnEJCE9X,202.82 MH/s
2021-02-28,RDmysVCR8KE3ZpY1V71hoZPNZTeARMsuop,202.82 MH/s
2021-02-28,RCkmJPj3zDQraqDzSE4jyUoQZiGSoWyKHP,202.82 MH/s
2021-02-28,R9hJt2LXZW7dEDqh2YhAxZsL9vktncCSYs,202.82 MH/s
2021-02-28,RB8pD4y4vLwS2gwTDT1MR6CYbsUKPUfnzZ,202.80 MH/s
2021-02-28,RWcEZL3qdo8N2UeYkTeJg1b5LBDEJdSpdm,202.69 MH/s
2021-02-28,RMiLvy4CxeYHcvANNjaGAWdFWs3c7BG4kv,202.66 MH/s
2021-02-28,RQubAscb2cYE5y9it3KJkbjqWqDaPQgokk,202.60 MH/s
2021-02-28,RRt48v2kpV2MJGv5LAtLWjx5sjjVsy7QNf,202.57 MH/s
2021-02-28,REPhAs4hsbp3SvdveYoedSgK15iiJuxENX,202.23 MH/s
2021-02-28,RG43yCdHSiUAoHcr49C2EFMeMSKB4yt62Y,201.67 MH/s
2021-02-28,RBodXxHT2SWA6QPsWDB7TZAAccP3JzZssa,201.67 MH/s
2021-02-28,RSzLh4GvVxNGiywNWfAH8JCQknqPY9Hg64,201.55 MH/s
2021-02-28,RQvCfGAzZtr4CRCjm3GzNnAM1GqngU4Ldd,201.41 MH/s
2021-02-28,RTVAgdKYWqKvV9966FaxvdFEAHB4BsGEv3,201.33 MH/s
2021-02-28,RU44YAJk37yv1VhvkrWaZoQCFxdvYxrzUr,201.29 MH/s
2021-02-28,RVD5NPKFwstUrH1fbARBmhwHU6mtZfryGw,201.11 MH/s
2021-02-28,RKMfoiVAHdGNUd2FNFtm43cTRjYgHsgfaW,201.11 MH/s
2021-02-28,RG1DEETprtU8erWqSjrYnUEhR4fpCNoyxy,200.99 MH/s
2021-02-28,RUyHJeUH1KQ52TpmArhn9QVosBWgbhw8bm,200.77 MH/s
2021-02-28,RHx5rgKbjqNNHnH48j8RRyhGeHwUjhRQBH,200.77 MH/s
2021-02-28,RGgYuzarKmsgdEKtygraiebh5o6oFCYJ6j,200.77 MH/s
2021-02-28,RKFi21ETC2a9hxWSu4pFpDFVdPUH9tz2bc,200.73 MH/s
2021-02-28,RCuUsfJb9qim7YsYat5cZgVDBBxkTWuDSE,200.55 MH/s
2021-02-28,RECnQFi1jDGQPnnixafe9hgLrBBX9fKnrk,200.45 MH/s
2021-02-28,RLphpwveN58Uov2Wy31KCndyQoxPVaret4,200.43 MH/s
2021-02-28,RG4J2DN9uC8qqtkxDbz94PddQvxTapVHwp,200.43 MH/s
2021-02-28,RE11EqNDNFdFdqG6UGQ38AQNiET67r2oUy,200.43 MH/s
2021-02-28,R9dcgfjYTkcmfMrHrF9WXYRwA44FjL8xje,200.43 MH/s
2021-02-28,RKX2UJJ4KjqznXKWGiEwyBWoK63Dc3veJV,200.05 MH/s
2021-02-28,RSoEMZSpcCj8fmuU8pTsG24esQPLnF7Too,200.00 MH/s
2021-02-28,RMwotfUY1i2gqBiDCPAbE567PZpazay7tg,199.82 MH/s
2021-02-28,RCfKNLoz3vgJG4rCx1FH6xNwQUTotyQSpb,199.60 MH/s
2021-02-28,RJQgrmQwFsqRmNgrWsU897WT5Ko9vHpNb7,199.49 MH/s
2021-02-28,RNyUJhKfEJ45MJxztaTEKHQqrKye4BjiVS,199.38 MH/s
2021-02-28,RMbXmSx5wGBCBZVQZxLCMx219LuRMa5Joa,199.38 MH/s
2021-02-28,RHqHxrAxJKxDrT6pt7m2HBXpXUuSjnqpKy,199.37 MH/s
2021-02-28,RLsYkmEGHQdd7SbG1aMzxmLyFcTDgLCmBF,199.16 MH/s
2021-02-28,RUGKSZbSfsrbxJQGAbuRRK6uqH2oydd2jz,198.82 MH/s
2021-02-28,RQfcBvdfwAVbASXyxnPCSLTcP1wERsSPFj,198.82 MH/s
2021-02-28,RRWfawZmsYUAfk26uigZARj4Uw471zNphP,198.71 MH/s
2021-02-28,RAdKDysonricmtSQci51NASRQAkqsxkCqD,198.71 MH/s
2021-02-28,RVKCJaLEeUvR3dB4nEWCxqd6QAm76YbHiG,198.64 MH/s
2021-02-28,RM7PNvB2MLG8Eo54gmPLiE16Ja95KK5VVr,198.60 MH/s
2021-02-28,REg7q6wpV7p67U2ySXyoehqn8gJsF9C9ZR,198.60 MH/s
2021-02-28,RWUah3kzHUKQSN3fVQLJ2CYpcqKuzqzwv5,198.53 MH/s
2021-02-28,RG4MYLN6XahzXTR2cUtwphyVxD94qujukx,198.38 MH/s
2021-02-28,RDKqjz1S1AxWd5LMBHQZaojBCBhQWZZ3S2,198.38 MH/s
2021-02-28,RWReXbftdA7vmvEXnohoqSsTXNBfo3K2fj,198.27 MH/s
2021-02-28,RTRkffU83wbZnEgaK4joFiPWPPNPsTTYpZ,198.27 MH/s
2021-02-28,RH7nydH7NeNz2CBr2gpdzNCJrzYRz4PLZD,198.16 MH/s
2021-02-28,RApt3HU4d9wkawfvbSrJiQHxJzbkjEoQhb,198.12 MH/s
2021-02-28,RQxfUw8GbBZVowPUTJDCY9jVkXZQYXV8Hu,198.05 MH/s
2021-02-28,RLf1Vw8YtjeJuHoJyGKEmdGQqLotLDYMyU,198.05 MH/s
2021-02-28,RGh63rwWNuWzxVtPNv6ivQWEdwiZuuK1sz,198.05 MH/s
2021-02-28,RFAFFFBV3RhuNcUJoVW3yQVzJH2v6DVbxf,198.05 MH/s
2021-02-28,REUZbJKHJxQfvVSEyTFqg9k5vWddesAEtH,198.05 MH/s
2021-02-28,RE3YTNNNiyjVT4pAadjNpZrNX22QMg39Et,198.05 MH/s
2021-02-28,RBFpcLxDmW2asbNF74GsZsM3nWQ8SBb6Pc,198.05 MH/s
2021-02-28,RA6arDmb1AShThixDavT1CPKupZEQiw5ZB,198.05 MH/s
2021-02-28,RXnG9ot3druNJTGQkD3za22U5R3GoxG38H,197.89 MH/s
2021-02-28,RKj3GUA883HDWdXAysm8exEKmrmX3nCs66,197.67 MH/s
2021-02-28,RWKWsnz35em41gs3Mi6c1Cv2xvzSxDKvt6,197.42 MH/s
2021-02-28,RTAppuHMQpPP7QGAgJ79AcNGmEWN6yE5e2,196.98 MH/s
2021-02-28,RAQbDtdsn31LSzVsCF9ET23YAoT1NPRM5W,196.76 MH/s
2021-02-28,R9hJoY2aMFfhUC7YaJAWiofzco668A2wjX,196.33 MH/s
2021-02-28,R9yKt7rHqVfMNABW1DfZN4gi1NqjuQKSiq,196.32 MH/s
2021-02-28,RNgVSz41YGXXHKKwV1CqhG1827ohDuJDY8,196.04 MH/s
2021-02-28,RWc6q21tHZBGzEGTBWks7YaV4RsuipEz6P,195.90 MH/s
2021-02-28,RCBTxUHsXF5PBZDnktzAF7SBhD5qLRQe19,195.90 MH/s
2021-02-28,RY4yMbSugLgAGK2X9iCBLrCP1B4siggjZq,195.66 MH/s
2021-02-28,RCso4L6MVHbug9rf5hrNmBUqsjrBhgfzHj,195.66 MH/s
2021-02-28,RVvZpNXowjSUPvogvt5Avrnpm2zGEnoYbr,195.34 MH/s
2021-02-28,RPXgPdiAcPQRTSswNCYdXWu6jGF7xF5WG1,195.34 MH/s
2021-02-28,RBy45GCmBNPd55HBJ8LY6UMq7AKya3vJ7s,195.01 MH/s
2021-02-28,RFr2wev1pX75d9DDB2VQamUnzat5euMiYd,194.57 MH/s
2021-02-28,RXdKzKvXkbAYsu3fNpMPqBcACBGFZag8vG,194.24 MH/s
2021-02-28,RBpK17Ubv1jDfziUTgeZtTH5AfCqmwsu9C,194.13 MH/s
2021-02-28,RSPUB9Vz8xRpKrAGCRy3qisygqmhSLZy31,193.92 MH/s
2021-02-28,RS4zaaQ52LWiNiMXveDJ57Xgb2LF6uik2E,193.92 MH/s
2021-02-28,R9wYFCNRx3V73wbydcYYps3GHmw68KJ5aA,193.91 MH/s
2021-02-28,RCi4FkspTe97XZAfuXsdnPjSyzdRcjCNaY,193.71 MH/s
2021-02-28,RR9TQ7N8nBnWA3FmBJEEFoKzRPTfQkYaH7,193.60 MH/s
2021-02-28,RHHvrpzNnTjshv688M66hiyRzELYUSJgab,193.60 MH/s
2021-02-28,RRiX1tvwLcQUKCdUg21ffdjZyQ3c6zECan,193.49 MH/s
2021-02-28,RKWjTs1WvnMnPDAbLJ857kyc46pQkeW5bt,193.47 MH/s
2021-02-28,RRUYD7quZKF9AaP15ckdsGd6jjbwpKD8FP,193.28 MH/s
2021-02-28,RNG9kpaW7e1TSZpVW8VZVVczmNt8M4AKAb,193.28 MH/s
2021-02-28,RFoAQ29EBxC8FSdrqBYjA8sZ1NYsXkumaJ,193.28 MH/s
2021-02-28,RBLesFX1LFKtQHArnaG53eQzFUhmjwqfeB,193.28 MH/s
2021-02-28,RAFQH8VyVHd9WFiganSWFarNWX1CPXChiV,193.28 MH/s
2021-02-28,RECvmddCbp33zxaNWZ18kWCPNnVqe9mnnr,193.25 MH/s
2021-02-28,RCaJpf7yVV3qvpmgQejhCC8x2iYYKqCtEX,193.12 MH/s
2021-02-28,RHCTCf8RWHmAJb5GdunJs3pB1y3ePTVrcN,192.93 MH/s
2021-02-28,REh9yFQnb84XgHch7H1qdeT3wMcWDdLkt3,192.90 MH/s
2021-02-28,RW9C1s6ooNwGW6YYh3AvNd4KuqaNqac2hP,192.79 MH/s
2021-02-28,RAh3vSqwahXPnw4Lo3qWaZ4LJ5zgJfiVWX,192.60 MH/s
2021-02-28,RCkpHrqgbExbhSu9kecGS4RM59bVExMVmD,192.49 MH/s
2021-02-28,RKk1uF3QqmSfc2RV6U2foChhPEA3MGggpg,192.49 MH/s
2021-02-28,RLK7j98BPcn4pQrmHFUeuCsgGcxisLS8mP,192.46 MH/s
2021-02-28,RW2CF5x6KFMutNRjudbZNbkwFSwHe6SsSj,192.39 MH/s
2021-02-28,RMcdfpiF4wN9SZL8jwAGDhngFrFPsi38eM,192.13 MH/s
2021-02-28,RFaejfjmeZTxraWDmwQvss9j9xbg5LcnDh,192.02 MH/s
2021-02-28,RQrpkrqu3wPBBLvatbixX1NDR5GjsDDAux,191.96 MH/s
2021-02-28,RLTCTTwXMSxxe9eiz83vDmtp81CLoJB35D,191.74 MH/s
2021-02-28,RPkuwqcrnCz3rXktYnJW1vB13F6fzsrUHH,191.64 MH/s
2021-02-28,RY4p2c9cjvgR1WHE1ZTmFrUEupEYohPy5p,191.61 MH/s
2021-02-28,RLYN2u6oGkd7izKcw1XQzp4TJc4WbkgJbn,191.61 MH/s
2021-02-28,R9ur6hoDe2spRP7SwpvNJcUr64T5cCCf6E,191.53 MH/s
2021-02-28,RFHZ6dEBano4s5a2xhfvyKdTVUp2JqXQwG,191.42 MH/s
2021-02-28,RANCC1RAHpBi9xY7NVcF1hrH6s4KP4wKtU,191.33 MH/s
2021-02-28,RQ2WXkFFHwodvr3tZbqw3VYcZ6pTeeDJPp,191.10 MH/s
2021-02-28,RRJ3UhYXoe6yazbubozTuDgemQRhoBdCC1,191.00 MH/s
2021-02-28,RUKT8x3iDm6cYfeamLMmXv6V2kuTWY7z9M,190.94 MH/s
2021-02-28,RE2z5XELxdE6AvWXD4TTZuLGi7NR6kJ1FA,190.89 MH/s
2021-02-28,RS7pbHYPKB82ejcxzQwJb8Lrjvzxe2dgkZ,190.62 MH/s
2021-02-28,RSPREeWMmybhL2cLijGq6aox4psWGGFfdE,190.56 MH/s
2021-02-28,RUEoXwghgaVx9L5aL2yBsKP9FgdasbMf2q,190.52 MH/s
2021-02-28,RSLnnP5Y2taCk1XEyrRea28DgdRw9nC711,190.19 MH/s
2021-02-28,RBRNBvvdgoJ2wFdRs6hquVidhdwnC1UvKg,190.19 MH/s
2021-02-28,RDn2vY73wyGY1Q6qujPbWtVTG4mhEDxuq4,189.88 MH/s
2021-02-28,RGZMojroNYf9nXzksy6xHaqP79Kb1Jtkxh,189.56 MH/s
2021-02-28,RFqqEfWG3FzJxT1bSK5xvNtTTGP7gne2vy,189.45 MH/s
2021-02-28,RE8ELyG2MxdwuEopSU35j9Fcx58PRKxSjS,189.45 MH/s
2021-02-28,RS5RjY18D9ToSz9wuc3xVSPt5uxMTMeQxB,189.35 MH/s
2021-02-28,RJmqBYwhkhF4DbtiRx4wzArmDJnopSCZxm,189.27 MH/s
2021-02-28,REhUT1SVvYg5mn3TSSxA5syLw2qqhDfqfT,189.24 MH/s
2021-02-28,RNQufdY1fwZizDJMwoM2xnZHz1DxAkq3p5,189.12 MH/s
2021-02-28,RACakMr15aHdEecc89U7C1PTVJHPffBpNs,189.03 MH/s
2021-02-28,RMuzg9LnS9d9EPMGvYZAjiw6FgLU7aBiUi,188.90 MH/s
2021-02-28,RSZW28wAuJDYyFW1WDv2C689q3kY27fJg3,188.82 MH/s
2021-02-28,RT1r47LLAuZ1L2tooQwhmQy4bWBqcrGD4g,188.71 MH/s
2021-02-28,RPAuNhqGm3PEAGHp5htij1rNfWqBKeAZrs,188.71 MH/s
2021-02-28,RE84bGnqS28ekPXHZ1e9xoRBXZFeh1HTPL,188.71 MH/s
2021-02-28,RFihb3Y25CCGrBaAMm1zbAueFHCeCmVuV7,188.61 MH/s
2021-02-28,RWtgn6Kc3BbAg3D6iddd4LEqDX9YKctRPL,188.50 MH/s
2021-02-28,RWPqQKfyXHT8GpG5uutqjGEefgq7J5fQ4X,188.50 MH/s
2021-02-28,RV5KkRqpy51smbQy76aVPcL3viBZjua7nu,188.50 MH/s
2021-02-28,RTppXa8NNGcYpkEGjJw1Ub29yoHuhvieY9,188.50 MH/s
2021-02-28,RPitjHMzoHVWMQMgzjwvBJDZxktmampz47,188.50 MH/s
2021-02-28,RN9Fb8Ue71CgMRDGCaV6WANoNuDf3R69St,188.50 MH/s
2021-02-28,REx5zhsPUybGGvRtFZzNLGVZThWjGj6UL8,188.50 MH/s
2021-02-28,RQRoJKkYDSjNNRHbpnr95uZTqk5br24vxi,188.01 MH/s
2021-02-28,RD9F3iUdZazr7VqoQVcuxS9LseZwhBE2sq,188.00 MH/s
2021-02-28,REPLYAEeHdFrPboexZm3dAMVFpa3GQRM7r,187.79 MH/s
2021-02-28,RXds3wZuR4PMTVd7wpENsaHKdF1D8WWCMZ,187.76 MH/s
2021-02-28,RR5ZwKuJ5UCuZCWsGKSPycMNcd5yt22eXS,187.68 MH/s
2021-02-28,RPUq2g9oyCwuuHodQZcLZpcZJKdTo7WrJB,187.68 MH/s
2021-02-28,RETMd8ptPiqoTdhnCPL8h2j1wJp7eXDnYU,187.68 MH/s
2021-02-28,REZXLsakTYPPi8JwzEr4gcy2JMSiV5a9uE,187.48 MH/s
2021-02-28,RWdc88CjZcHVDQSw7akxSeRo2nVv9xj9uw,187.37 MH/s
2021-02-28,RWg6MrkuPAWG4GbVQoR88uyKcmnmZQMWEW,187.26 MH/s
2021-02-28,RMc3URpgX395umCjjncfzv6sPJZDTKo5Rj,187.16 MH/s
2021-02-28,RSeEjeKA829dVsK7YBmXH8efmZwNJqH9cN,187.06 MH/s
2021-02-28,RWhbtu5nLkym62yRMrR2EXVbbEVEo2SALq,186.95 MH/s
2021-02-28,RJYeVBxvALWhQ93xrDqMQYF47FkxG8F7ST,186.84 MH/s
2021-02-28,RVFG2eykXPzn93fYXFxVSsaE3Tk8wgCat8,186.53 MH/s
2021-02-28,RAtXSq9fEf7oN32v5do8q1cdENJs4ZwQ29,186.43 MH/s
2021-02-28,RMwXbvkRM4ZJRAkRxSM5QYkELpTpvFWAuS,186.42 MH/s
2021-02-28,RNs4DjRpKfebfrj1Pf6MMUsGPC3nnnLF8C,186.22 MH/s
2021-02-28,RD1WSda6RdgTu7sFJ7SCa7hGg7oLF7J9uy,186.22 MH/s
2021-02-28,RTK5C8AeYwD1rzJGMmUm4PL5m1EeeNHNNM,186.21 MH/s
2021-02-28,RUXnK7qFuD26e2B9ev3MR7Kpjcugh9EbV9,186.20 MH/s
2021-02-28,RPeGWDbV6rNEx4mMK5r3Byx8F3JrkagMnK,186.12 MH/s
2021-02-28,RNEeGJ7iK9iYsNQnRh6baxiod7fcgmH5Se,186.12 MH/s
2021-02-28,RLiLz1WtPWAgYm5u9r1r1ofpuvUwJNJYvV,186.12 MH/s
2021-02-28,RH14PZcsMUUkeBSaYmXkkCx3T1LfN4NHj6,186.12 MH/s
2021-02-28,RERCH5sqyYRB3mQprx8PDzfwp1MEc6eu3D,186.12 MH/s
2021-02-28,RLuqwg5dsV2FYNT2QfQosbdTPjw4dmjYHW,185.86 MH/s
2021-02-28,RTFMmRVaivrUS7XvCEPEuJTAjet95dTx2Z,185.65 MH/s
2021-02-28,RW667vC6vxAF5c2a9f3xC71QPfgeicmThc,185.59 MH/s
2021-02-28,RNfEYrRXwapjNhq2dm6ZiexWCJbhVir9bQ,185.59 MH/s
2021-02-28,RWUzQnXRUfAkfKfeLUMUv8hE1QBm4gULqQ,185.38 MH/s
2021-02-28,RHjHwvY4BcicpDgnzkGWyurWtfShxon9Mq,185.38 MH/s
2021-02-28,RXpHYKsEUa2G6aoP4bX8cvrAoqiWt68gkJ,185.11 MH/s
2021-02-28,RDoQWAwfvZjJr85bD7zcAiVCmVgTT5yGCD,184.97 MH/s
2021-02-28,RJYMfQmsaAcVZbxWc5KABjRURbNSRwCMtN,184.76 MH/s
2021-02-28,RXByWrUrF42hSH9aV5cazxTCrHRPwXX1ue,184.66 MH/s
2021-02-28,RGJysAix2os88aURZdoHjCdGHTqK65mM7p,184.66 MH/s
2021-02-28,RKQxwz22ur3jfyJ5up2bKnqm8nn6QXdNGr,184.45 MH/s
2021-02-28,RBerxSkkdATH25NZdMZwNADyAK2yWQ3KB1,184.45 MH/s
2021-02-28,RK4VLj9MxdLiaBXuTrHMma3hdb6djjvgsy,184.35 MH/s
2021-02-28,RL4ujy6mw4XTJhRyc4QPdwu9pux5uNewXi,184.32 MH/s
2021-02-28,RMF7yhdSK8ub7dLDfWaW7UybWs5af4W1dV,184.28 MH/s
2021-02-28,RSA714pAeZpDfD1gAKk3LUVVZ3BZdm5n1w,184.24 MH/s
2021-02-28,RN1xaaYV1dyfd5esa4KXaknHg4rwtVFc3x,184.24 MH/s
2021-02-28,RLd76f3Ktk9PmKnvsHy1EmDCjuvp9NNLDK,184.24 MH/s
2021-02-28,RFmXcePjMdYgQyQEpki6hnMXs2pbphDeg7,184.04 MH/s
2021-02-28,RRVBJXdpUEB6CiBuKBFreVAphc1MY3YmEj,183.94 MH/s
2021-02-28,RWmvPxgJGNPcta4QXR4iUNb2ffg1ZCrJsj,183.90 MH/s
2021-02-28,RUeNPoksY3zDhwZo1qvRgwaRcnwx1ao2TD,183.83 MH/s
2021-02-28,RKooeMNCacSKeEQW8BFBNpYLDWbAvs1aty,183.73 MH/s
2021-02-28,RKY8iptLgqj9uUeJxJAFVoeDJCDV7qSJA6,183.73 MH/s
2021-02-28,RAQpH9jg2ChUyhyTzuTiVYKKaWE3gp7pm9,183.73 MH/s
2021-02-28,RVFpW41sYBdLAZQd4DpnfBAwnyyPrXfbB2,183.18 MH/s
2021-02-28,RQxCHVDPoUPEtefTCXe1eTAXgdtQJhJtmh,182.98 MH/s
2021-02-28,RDsChxBey9TMQ4tqhWkRZ5EU4VQs5Z3v2q,182.87 MH/s
2021-02-28,RLdJjTicckBHGCFgZ4CeLazkVa7ifVvmng,182.77 MH/s
2021-02-28,RGmt9ai9QNvy1qCuAcYZTkwkfQokZb8MUJ,182.61 MH/s
2021-02-28,RCMt3m5ozWACmVR1kbC1BRSE93xt1NDoqC,182.56 MH/s
2021-02-28,RVZn6E4NQmqjf6mBNkqvuKcZEKPswSJpTE,182.45 MH/s
2021-02-28,R9zhmrw2BkAXxKMJNSPvzkbkgQgUcEuPvT,182.41 MH/s
2021-02-28,RXQq5wEDZevawXETgbKF65AshuA6TEBp1s,182.36 MH/s
2021-02-28,RKZ61qu18HaxyYEeemJ7Z9kLeW6k2cDHj1,182.35 MH/s
2021-02-28,RFp5R5jgQLpHngzE2MxXhL92ckYZ16y6mk,182.16 MH/s
2021-02-28,RK9QfGNVgMEnD7sAXRwvXBbgVHdJfmUBz7,181.95 MH/s
2021-02-28,RYNp4hNx6aDYE3eBRVUE7cefiJaRj9B7bE,181.89 MH/s
2021-02-28,RUdoYrv9dyNeDiNTsXAoZz9kkYVbGB6U4Z,181.72 MH/s
2021-02-28,RPe3hUePso4Ty5CuojqgGJ7tCz1tZuENFZ,181.55 MH/s
2021-02-28,RCbYkjMDL2c2JmxEbsZJvyWuTCU7DU2Tvh,181.55 MH/s
2021-02-28,R9uk5TtpaDHwD2u7aDX3pwcNNdeNhx1RD8,181.55 MH/s
2021-02-28,RHCjKVGB7ByWdokS27WMoMAYfo6MQKpBw4,181.51 MH/s
2021-02-28,RFitCMLM6KDM4GgPFKk9FEeNjzTrQxjEsQ,181.45 MH/s
2021-02-28,RXiaT2LVRCBwE4u7HKFwtQFqsnrnPnceKD,181.35 MH/s
2021-02-28,RUnLjX7r7JSg3eAPqzV5fhRCeEUfoJnKZ7,181.35 MH/s
2021-02-28,RSdn9NJns8gci5MSyq9bz2UY3jffW5jSs1,181.35 MH/s
2021-02-28,RRJztDth6fa2xspdW7BoKuKjnyfEtT5nJp,181.35 MH/s
2021-02-28,RCvVddZLSnFFtVMJNtCcM7xNX6DSAg5Tgu,181.28 MH/s
2021-02-28,RG5FGPZwWHSztyAmmEm7ssASaDMSrjsKTe,181.17 MH/s
2021-02-28,RH5HWX77dKjSzbogopPH6bjdZA2yLwiHeb,181.00 MH/s
2021-02-28,RFANND6uo7XmB2nTZ83UAwBLKNd5sNnemL,181.00 MH/s
2021-02-28,RCa3g2ktV2quZZsupdSrcHFbqVN9spMHqc,180.87 MH/s
2021-02-28,RKcZ5GBUdWufH1WTSmXCqfZ9465mskcbqR,180.79 MH/s
2021-02-28,RLuUnmzfKSachaYZVAfEFVjWjXCuQK9rwK,180.71 MH/s
2021-02-28,RAmPtrvZ4rEkjZJ7jARrnQAZ3qEKXtmPoh,180.56 MH/s
2021-02-28,RHPJVgpJh1yMsw3FE7fYpZUTYZA1CASP2J,180.46 MH/s
2021-02-28,RCT86acAPbcBhcMBSGtzA4YLKHJYZwbmRt,180.38 MH/s
2021-02-28,RGUAmGnoMVFitRTFeRfowJAehjymr4mWEQ,180.16 MH/s
2021-02-28,RXZZHQyUFtTFLSRdk7R1f5BHZFabLWi9ga,180.06 MH/s
2021-02-28,RUbLg9pF3WnepthG63xQhkYGV8dumJ81B5,179.96 MH/s
2021-02-28,RS8Ew3PDkMGa3aBwgMmopbgWUQuEpSQej6,179.86 MH/s
2021-02-28,RQwtDxbKCmPMadtY28Mp9e16dYgH1yE1as,179.86 MH/s
2021-02-28,RShypaQYKt836pnVLTtEA1hHJ1ntgW9AjW,179.77 MH/s
2021-02-28,RVG41oASSn6xmvqs8Yo7QS6kE2zCSc7BEW,179.76 MH/s
2021-02-28,RQXEfmiyyfyKcq4zZHraCY5mY48bXTnDFV,179.76 MH/s
2021-02-28,RSbXVcu4iov1bCN46wdoNbgQ5ELx8C4Vw6,179.67 MH/s
2021-02-28,RTbb4DHnc87zGZRojugq3ursdMnewxjLDc,179.56 MH/s
2021-02-28,RJA2fRdbwUkwS2sjKFrrNo25AQxg9ofKim,179.56 MH/s
2021-02-28,REbB8fzVCqgU4fQMczQ1EwxMJhHUZ7pfb6,179.56 MH/s
2021-02-28,RBH44Y4UpLHPdwx4GZc49FTpsJumNBamsD,179.56 MH/s
2021-02-28,RLjAuyUB4zatN6eZi9V4LV4zv8Fokz7hTc,179.47 MH/s
2021-02-28,RWP4CLfH7RNRGDtYvrtqLFj93uPpPauAvf,179.46 MH/s
2021-02-28,RC47xz6nfu7sBoVxFWhzaArJ1vucmN4xaJ,179.36 MH/s
2021-02-28,RRygqU6VabXxeEEQz3FS8T4BkrrBHydpUk,179.26 MH/s
2021-02-28,RRewWXi6onibEtz5Z3zX5X556rALZMynKn,179.16 MH/s
2021-02-28,RFoE2wBjY51xzPGFDUcXkMnhJMTn5Dpkmd,179.06 MH/s
2021-02-28,RSC1FL3f3vxNAvZeMTqmMc8qN4T6CY7iix,179.06 MH/s
2021-02-28,RTDF5mF5tJtSTGPQxfLDCCJCBw3dkGLzyo,178.96 MH/s
2021-02-28,RLN1NKp5SWFVgozfA2m5YimRuvrCDCmFrx,178.96 MH/s
2021-02-28,RTpMDthcVpHu5U7kMW78hqNnTRjdbiGgzS,178.86 MH/s
2021-02-28,RSKdJNYVUyAxFwE3QGAM6i4VmBPxipGPBe,178.76 MH/s
2021-02-28,R9JBNoQmLSswxHfGw8HTki9Su5L6nNhh4B,178.56 MH/s
2021-02-28,RB5k4QoZsv355tRWP7ZA86oqUi6Pmroyje,178.46 MH/s
2021-02-28,RRUv8rf2JA5CaT37NbwFGwa7ruW4qRpAWF,178.36 MH/s
2021-02-28,RLnZUwSsJ5VU8Yq2wYVJ1MUVKNCGbdkrfz,178.36 MH/s
2021-02-28,RCwAcGu6YQoo7QvPWQwB7xjmVXkwb1c943,178.35 MH/s
2021-02-28,RGm5w4H3XoNh5jGn6hh2AUDLj42Gb2oSNK,178.26 MH/s
2021-02-28,RS9j4idNG6wu2qEpDNiaYWCCujEYWr3KDC,178.16 MH/s
2021-02-28,RNYX9obi6nf3p9XpLpESa2XTab1iFr4b2n,177.96 MH/s
2021-02-28,RRrumNALNf1kN5oTevqzsCNdYaiUaF3s69,177.84 MH/s
2021-02-28,RRPxTukeWiiEMYYEW8Z1zerp48HbzHRtod,177.84 MH/s
2021-02-28,RQF1o5zDgZsrzUZcS32mfs61VvpCQV74p1,177.76 MH/s
2021-02-28,RUQEd3CjAJrGtv2Tdp9aDA9WN183KhEM9f,177.74 MH/s
2021-02-28,RJcVwBGvFe17wFuE81Kq9sgX7hJr2txE1A,177.64 MH/s
2021-02-28,RTrzSuH8M6d88nxx3FSqWeNyTW2xAcFzVJ,177.56 MH/s
2021-02-28,RQa3wp5LZKxV1DUAuQxjrtiezX9zTCtDDg,177.42 MH/s
2021-02-28,RS3tEDCW27gqQhnkxzDentRPRp6h4nGPxX,177.36 MH/s
2021-02-28,RNTU9tKcP98Zt5MjiRW2RVr9vzHdaGabhY,177.16 MH/s
2021-02-28,RY3rNjUroe8mDKHSC9Ce8ceSoVkBHNmXTE,177.14 MH/s
2021-02-28,RQakoADv1d19sZRMNtX5fzvCiFAjVkjTmN,177.14 MH/s
